label,youtube_id,time_start,time_end,split
vacuuming floor,Ghheuce3s3s,0,10,train
vacuuming floor,MB6vOk5M1Ms,0,10,train
vacuuming floor,z8S0IlM3a-s,8,18,train
vacuuming floor,7tmmwbVxFxs,31,41,train
vacuuming floor,oC3nXi7yTwc,0,10,train
vacuuming floor,3kjeokEPnDA,0,10,train
vacuuming floor,t-cqHw9UsbU,7,17,train
vacuuming floor,BVHVsWKZ2QY,96,106,train
vacuuming floor,mu_8d2KFx98,0,10,train
vacuuming floor,nqbYEJlRwoQ,145,155,train
vacuuming floor,Zexrqn1ASLY,5,15,train
vacuuming floor,V5M_EM_tVmk,0,10,train
vacuuming floor,TYk7iwRbAmU,0,10,train
vacuuming floor,cCkdxlcOGw4,8,18,train
vacuuming floor,BMX6e0JMMvE,9,19,train
vacuuming floor,gXh0z60cGNo,44,54,train
vacuuming floor,V5CgZZAPnxE,0,10,train
vacuuming floor,LiTWL4szMp4,335,345,train
vacuuming floor,SZLQH89xj-s,29,39,train
vacuuming floor,UjBRA-zPjhQ,0,10,train
vacuuming floor,WEaSbUZ7ASM,39,49,train
vacuuming floor,KbB8lpmc1Zs,42,52,train
vacuuming floor,jhYB-tAx8jA,40,50,train
vacuuming floor,My7IrY7oXE0,17,27,train
vacuuming floor,tVooWL8EO7g,376,386,train
vacuuming floor,jBRc0FUBKMI,30,40,train
vacuuming floor,xZwPZbQHM4c,4,14,train
vacuuming floor,4XBZbGRK0iU,19,29,train
vacuuming floor,EkHCSvwADbM,0,10,train
vacuuming floor,3yXBUQ6sIZI,0,10,train
vacuuming floor,WVp9Svfxm6Y,15,25,train
vacuuming floor,LPSzb6XyX2w,10,20,train
vacuuming floor,ATCBq881Yfg,245,255,train
vacuuming floor,z9lpWFSRuy8,4,14,train
vacuuming floor,hekGNjcKz5c,48,58,train
vacuuming floor,1yYCSJZ3Kew,28,38,train
vacuuming floor,l-vwODFE4Iw,359,369,train
vacuuming floor,b-E8rMD3x2E,0,10,train
vacuuming floor,ddG-tFvMNBk,71,81,train
vacuuming floor,TFBFWF43db8,83,93,train
vacuuming floor,r90AADE_muY,0,10,train
vacuuming floor,lqqn94a99Mc,0,10,train
vacuuming floor,pzkf0podpgE,0,10,train
vacuuming floor,5y5L4_3bi44,76,86,train
vacuuming floor,86Tnv5O-v4c,1,11,train
vacuuming floor,FVL3f4v57gM,0,10,train
vacuuming floor,dGSRAvPd8sw,13,23,train
vacuuming floor,WWqvK0U_eFg,0,10,train
vacuuming floor,8Dx_QYDWa00,51,61,train
vacuuming floor,zmGzlQobxcs,3,13,train
vacuuming floor,J-0JvWMViIQ,0,10,train
vacuuming floor,AhDjSvPEM30,0,10,train
vacuuming floor,hMZMBT4bxjs,22,32,train
vacuuming floor,FFkbOJSzFWg,16,26,train
vacuuming floor,AFq4rLWBlAA,0,10,train
vacuuming floor,_pGZUXdpTqY,30,40,train
vacuuming floor,Dq2sZHK6te0,87,97,train
vacuuming floor,tmEMjGWN4-I,2,12,train
vacuuming floor,ep57wIORpec,0,10,train
vacuuming floor,n9gJ2sd76Mg,62,72,train
vacuuming floor,wB4zFH0G8kc,0,10,train
vacuuming floor,3B2SVsJGQSc,0,10,train
vacuuming floor,9z2PFwud0Ps,0,10,train
vacuuming floor,Smnj-UHfR9E,68,78,train
vacuuming floor,2RL6wkq_sn0,0,10,train
vacuuming floor,MnhmOGrLU-g,4,14,train
vacuuming floor,LaXY6A1SMUs,36,46,train
vacuuming floor,mbr70JeJ-Ag,90,100,train
vacuuming floor,GAjhSBvEzY4,69,79,train
vacuuming floor,iRBEc5Y-Hzw,59,69,train
vacuuming floor,KIGozII6iQM,8,18,train
vacuuming floor,bzNyPPXJ3pc,49,59,train
vacuuming floor,sJeysm2RvXM,7,17,train
vacuuming floor,8llzNVfBOro,54,64,train
vacuuming floor,3VogkAcYbCI,0,10,train
vacuuming floor,qtSR3tY_T7w,89,99,train
vacuuming floor,0snHSIPceyI,0,10,train
vacuuming floor,eQ-Lth1MtyM,264,274,train
vacuuming floor,hz7CxAM684A,60,70,train
vacuuming floor,foECpv8IyHc,0,10,train
vacuuming floor,hds9a4Xq0FQ,39,49,train
vacuuming floor,uIbLQBJeJhc,27,37,train
vacuuming floor,huohhRauhDI,32,42,train
vacuuming floor,_MZ4lBGQilY,70,80,train
vacuuming floor,YyrASq41M0U,3,13,train
vacuuming floor,zB8s0JNVhCU,101,111,train
vacuuming floor,OrFOxmX2NjQ,2,12,train
vacuuming floor,a9UaIad59z0,0,10,train
vacuuming floor,51dxwYC9DZQ,0,10,train
vacuuming floor,_FOonVaeBMs,136,146,train
vacuuming floor,Ste1jR3BO5g,14,24,train
vacuuming floor,bk7fWC06I0E,0,10,train
vacuuming floor,zaOr0egKjYc,52,62,train
vacuuming floor,oz8uXDZSx9o,29,39,train
vacuuming floor,ThTHoURW6tc,0,10,train
vacuuming floor,ZDj5q3XqBpM,50,60,train
vacuuming floor,F1TsioTuAXc,4,14,train
vacuuming floor,iYzF8P6HfiU,63,73,train
vacuuming floor,gk6fhFJJrF8,57,67,train
vacuuming floor,M7IbB936l7c,0,10,train
vacuuming floor,--bQb-k_Tjs,9,19,train
vacuuming floor,gSZcV3VNPtI,25,35,train
vacuuming floor,GXD6M3FrjxU,6,16,train
vacuuming floor,CmrRTtOTXeY,4,14,train
vacuuming floor,46Q1Rl-aPCs,13,23,train
vacuuming floor,Gv-4-UswDHo,62,72,train
vacuuming floor,A9oWEaA_FN4,18,28,train
vacuuming floor,w1kstBabe5s,21,31,train
vacuuming floor,USJxSvFGAtw,2,12,train
vacuuming floor,Ygvfn1Uk-IM,0,10,train
vacuuming floor,3s47rxk-_Tk,8,18,train
vacuuming floor,TOOUee1gGq4,55,65,train
vacuuming floor,k9QAsfqYB2w,0,10,train
vacuuming floor,dQ4v_hGxDDU,0,10,train
vacuuming floor,egWJjQHF5Ag,20,30,train
vacuuming floor,nQoFPcmQhqw,2,12,train
vacuuming floor,MuAuHQDOR2g,6,16,train
vacuuming floor,9ULKQTx5A5o,0,10,train
vacuuming floor,zaBBpsoDImc,2,12,train
vacuuming floor,wyGt9tsmfLQ,107,117,train
vacuuming floor,Y4VcMSynScM,0,10,train
vacuuming floor,u18UaBx-Wd4,5,15,train
vacuuming floor,DS413faCr9Y,35,45,train
vacuuming floor,xDs5TN0m7wI,2,12,train
vacuuming floor,3BpoN3tHZ2g,14,24,train
vacuuming floor,IAf6s1vMGnI,0,10,train
vacuuming floor,mZUJb7-ZzXk,18,28,train
vacuuming floor,aswSm0-O5N0,69,79,train
vacuuming floor,kjkcWb3Nx4I,1,11,train
vacuuming floor,BIDr0iOln0w,95,105,train
vacuuming floor,T8Vkk3nx70A,109,119,train
vacuuming floor,FoYJYpqfyw8,32,42,train
vacuuming floor,D3gTjk85qOw,40,50,train
vacuuming floor,mc5ICUfXMP0,0,10,train
vacuuming floor,RfAIzz4hqx8,30,40,train
vacuuming floor,D_qsCdIxtCA,28,38,train
vacuuming floor,fATp6IPyi9Q,438,448,train
vacuuming floor,tUh0EIB6kPU,2,12,train
vacuuming floor,GtS9FU15oYQ,197,207,train
vacuuming floor,4q6K5vZ78eA,26,36,train
vacuuming floor,pWBj7arp6Yw,11,21,train
vacuuming floor,YSsnRuVh2wA,3,13,train
vacuuming floor,yE_yDcfMCFE,3,13,train
vacuuming floor,Nm74HgVLA7U,12,22,train
vacuuming floor,BXTgaJvw5DE,0,10,train
vacuuming floor,AafqIEPxaGc,0,10,train
vacuuming floor,Ww1MgonL-SI,5,15,train
vacuuming floor,OQEefyBd_P8,0,10,train
vacuuming floor,_FLfNzcSANA,97,107,train
vacuuming floor,vR381SJrffE,177,187,train
vacuuming floor,mE-4EPGIoNs,27,37,train
vacuuming floor,qr01PwzSijg,29,39,train
vacuuming floor,vAClpm262lc,39,49,train
vacuuming floor,Bh3wTLgPs5c,24,34,train
vacuuming floor,nuYYNDzfSfg,0,10,train
vacuuming floor,vmM9eYPoQYY,137,147,train
vacuuming floor,SY6VE5UrC2M,12,22,train
vacuuming floor,QgrzyuQP5LM,8,18,train
vacuuming floor,yK1j4I4Sw-8,63,73,train
vacuuming floor,eZIoP1EPz6A,131,141,train
vacuuming floor,l2FYf7ihcxE,9,19,train
vacuuming floor,-dyXSJdtr10,18,28,train
vacuuming floor,W9Dlg5pz0wA,0,10,train
vacuuming floor,vT4u8MMTTSY,31,41,train
vacuuming floor,PU0Di7XyJcQ,17,27,train
vacuuming floor,Jte5mmxr9k0,33,43,train
vacuuming floor,GUlzSA9xdVI,0,10,train
vacuuming floor,LRac2JFIld0,2,12,train
vacuuming floor,rD9yU69SXcw,26,36,train
vacuuming floor,7_6vjc6RIbI,14,24,train
vacuuming floor,ifhXqSrDVZw,6,16,train
vacuuming floor,xPbJmvh2HQs,2,12,train
vacuuming floor,YbZ7zObY37U,26,36,train
vacuuming floor,wX7LNhH-nps,8,18,train
vacuuming floor,CzBn38uUyKc,53,63,train
vacuuming floor,CtEo-y9F07E,13,23,train
vacuuming floor,orSHyPwnt0Y,0,10,train
vacuuming floor,YWoVsi4APMk,0,10,train
vacuuming floor,4OgWe5WgKa0,2,12,train
vacuuming floor,gaHF2ANHi9I,0,10,train
vacuuming floor,ygWkD5-H77Q,503,513,train
vacuuming floor,xR49U-Q5LJY,7,17,train
vacuuming floor,52RWTf1xrb4,3,13,train
vacuuming floor,0C4mLvAbqZQ,0,10,train
vacuuming floor,ilu2pXc0fxw,22,32,train
vacuuming floor,4xvCxv__wtc,0,10,train
vacuuming floor,QFvaWhd31UU,5,15,train
vacuuming floor,b1vGanSepHM,2,12,train
vacuuming floor,mfVihE_dftI,0,10,train
vacuuming floor,13OkRLx5HvU,0,10,train
vacuuming floor,TPMvBtkMiYU,14,24,train
vacuuming floor,es73TPvRX0s,0,10,train
vacuuming floor,vOpjXyaAIC8,110,120,train
vacuuming floor,W67iLTPzQQw,28,38,train
vacuuming floor,42UjVmG-gV0,14,24,train
vacuuming floor,NTnZRl7S0rg,2,12,train
vacuuming floor,rGblqUQyNWg,0,10,train
vacuuming floor,_JqCk4R0rF8,33,43,train
vacuuming floor,LcYZ6AEP8h4,69,79,train
vacuuming floor,U0pghklTPhA,0,10,train
vacuuming floor,jLeFBocnJEM,29,39,train
vacuuming floor,oqUR_fadUCw,8,18,train
vacuuming floor,z9YBxaBOoyg,3,13,train
vacuuming floor,VnGLKHfPUqc,53,63,train
vacuuming floor,joMgxzn8Xt4,24,34,train
vacuuming floor,6qJIooVjpZA,14,24,train
vacuuming floor,2aF50b_p9Kw,27,37,train
vacuuming floor,Hx92rxOyMRM,13,23,train
vacuuming floor,oXCIkaV60HY,15,25,train
vacuuming floor,x3VuqWrpWao,0,10,train
vacuuming floor,wOgUR5E8WlQ,0,10,train
vacuuming floor,QFnezEiKRQE,110,120,train
vacuuming floor,em7TbC6WbVw,20,30,train
vacuuming floor,RUoeMi_gXb8,104,114,train
vacuuming floor,mmzZDfQP97I,9,19,train
vacuuming floor,pfxYRTmRGC0,9,19,train
vacuuming floor,P1p0WvD5T0U,18,28,train
vacuuming floor,RaxcPkCPWJQ,53,63,train
vacuuming floor,-o0ODW5UbYA,32,42,train
vacuuming floor,xk0-8lGFEm4,0,10,train
vacuuming floor,pFERkh2_8pM,104,114,train
vacuuming floor,nhDQZ9ZBAig,77,87,train
vacuuming floor,Y-55pvPgPXo,252,262,train
vacuuming floor,1N67NIBzF7Q,6,16,train
vacuuming floor,6hMeC81Wdm0,0,10,train
vacuuming floor,k5vE0ehf5TA,3,13,train
vacuuming floor,bhyZJKa_MCg,98,108,train
vacuuming floor,_jJ80wDUcyY,40,50,train
vacuuming floor,pgJmv7eyXb8,0,10,train
vacuuming floor,7gF0JvGev6o,12,22,train
vacuuming floor,mgRWXSxkdCw,0,10,train
vacuuming floor,b_jYbvhIS7c,8,18,train
vacuuming floor,JxFsuKKBMIo,10,20,train
vacuuming floor,ofxk0-wmIGc,10,20,train
vacuuming floor,JtQSDGSKnsY,94,104,train
vacuuming floor,vPtnZo2uB48,0,10,train
vacuuming floor,1nZd6nVizKo,3,13,train
vacuuming floor,YRhNLGmUAmk,9,19,train
vacuuming floor,4zPU8Bk66Bk,36,46,train
vacuuming floor,cAz2ffV1ZN4,88,98,train
vacuuming floor,00sa6vtGmMA,29,39,train
vacuuming floor,as_MkMe-2xQ,126,136,train
vacuuming floor,FK97jZsKRFo,71,81,train
