label,youtube_id,time_start,time_end,split
parasailing,Qa-vIX02EaU,49,59,train
parasailing,2P5mzunP31w,5,15,train
parasailing,Zm6E_nDCvB0,198,208,train
parasailing,shSlG7yN8iw,1,11,train
parasailing,HvTUY586W6U,7,17,train
parasailing,2ElBbDU9NpE,10,20,train
parasailing,CnKSn6KWMfU,196,206,train
parasailing,MrwtBGE3x4o,235,245,train
parasailing,HU5iTcaZMcU,0,10,train
parasailing,G6q7IgtNu2M,62,72,train
parasailing,mZ7iZVkaG1I,14,24,train
parasailing,hqTi9KhZaiU,76,86,train
parasailing,f2_wJicFAU8,57,67,train
parasailing,1N6ACNX3pwg,6,16,train
parasailing,ZSj6ka6VGr8,2,12,train
parasailing,QTWxVqZS8Ao,104,114,train
parasailing,yvcj1TMfb4I,10,20,train
parasailing,00g1_FUd-Gc,33,43,train
parasailing,igW18zY4NH0,0,10,train
parasailing,4zC_kSBrksg,166,176,train
parasailing,nZyKOJXVVrg,2,12,train
parasailing,llYLUwBRC2k,20,30,train
parasailing,kWZ5222C32o,44,54,train
parasailing,x7_FgOjwor0,1,11,train
parasailing,OsvNgF79YhY,132,142,train
parasailing,z9CEK-KQG00,121,131,train
parasailing,AIXeZBbSeAg,205,215,train
parasailing,8ZoyVDlEfQs,3,13,train
parasailing,GiM9Ja2BGGo,1,11,train
parasailing,ROQ1S2ARKx0,103,113,train
parasailing,AY8uhBXVntw,21,31,train
parasailing,JqLovnBIbu4,48,58,train
parasailing,fEDkdpS6jMA,83,93,train
parasailing,ZVXqEBOcvtY,15,25,train
parasailing,ObgB-q27NqY,0,10,train
parasailing,T0Zf3G5lO1w,60,70,train
parasailing,ppgTn5cbtoc,16,26,train
parasailing,x1MzredT8hM,128,138,train
parasailing,TsjS6DVRI4U,587,597,train
parasailing,_x_jDJN1Ig0,139,149,train
parasailing,cD5sDnZMFho,45,55,train
parasailing,kr_ojvqjruY,28,38,train
parasailing,88zQCXymlAw,67,77,train
parasailing,KtQWL4P1lu0,1,11,train
parasailing,IPpq7Obm8v4,32,42,train
parasailing,LAFwH6cnhhg,50,60,train
parasailing,kVbRCQyAcfY,37,47,train
parkour,zIVKNhZUQGY,0,10,train
parkour,PnKq86gWDiU,145,155,train
parkour,TO8j-aoDhfo,9,19,train
parkour,CBWMjnmDywg,24,34,train
parkour,NoxH9f6_QrM,0,10,train
parkour,MJcm-aZjD0s,36,46,train
parkour,YX45UDsF5cs,8,18,train
parkour,9X4dL9b6mgY,0,10,train
parkour,dqC_TSDmm80,68,78,train
parkour,sgOmUwZO5Xg,3,13,train
parkour,JAN-I5i-rCI,2,12,train
parkour,q59Suhj_AfM,82,92,train
parkour,IPVkFbfrjUw,0,10,train
parkour,ee7OlGzGN8U,21,31,train
parkour,06lhKGvkMwA,0,10,train
parkour,2iPTBPgZa-U,6,16,train
parkour,X0oTT_-bMCc,32,42,train
parkour,rEOMhJy2Nq0,85,95,train
parkour,9R2LZXvXY_o,41,51,train
parkour,-kH9k0r3TJQ,40,50,train
parkour,eI7qxEiG3Bo,14,24,train
parkour,UC4AC8YnkSg,1,11,train
parkour,BQKaijTnZ1M,16,26,train
parkour,vlv1eEQ2oUE,78,88,train
parkour,ibtqHwJ7uQQ,0,10,train
parkour,0wclJO8mV-M,11,21,train
parkour,VtS_G5TVD3g,12,22,train
parkour,2oIr7hTDUwE,99,109,train
parkour,nk_pTOdH_v4,21,31,train
parkour,wb7o1pKaYL4,0,10,train
parkour,_CPLPfU7-UU,106,116,train
parkour,atTMOiObkO0,3,13,train
parkour,EchjFa4NI8A,0,10,train
parkour,3BUsBgMrZLE,12,22,train
parkour,2LBe3JZ40kQ,6,16,train
parkour,AunMISeXpEA,0,10,train
parkour,uSW_b010a3w,6,16,train
