label,youtube_id,time_start,time_end,split
dumpster diving,EOsnl4mooKc,125,135,train
dumpster diving,Y0oo0U77YKg,255,265,train
dumpster diving,x6oF38ToQHw,0,10,train
dumpster diving,igemyZmy2ZI,93,103,train
dumpster diving,X0nseZDHlJs,235,245,train
dumpster diving,29MAHOReEP0,843,853,train
dumpster diving,kVs2jjsBY_4,220,230,train
dumpster diving,W3nToDAdUu0,86,96,train
dumpster diving,5x0nE3LRs3o,57,67,train
dumpster diving,thuY8tk5T8o,976,986,train
dumpster diving,nlJWHEdfGYw,0,10,train
dumpster diving,Rcot_oyVk0E,674,684,train
dumpster diving,I0hPVBTvuFE,368,378,train
dumpster diving,QFoBIOGW1wo,0,10,train
dumpster diving,21xTV_qNxvk,215,225,train
dumpster diving,f8fk0LLrU9c,108,118,train
dumpster diving,6q_KFTC-l9E,176,186,train
dumpster diving,Pg0TRhwSgrs,14,24,train
dumpster diving,PjKdSxXh188,127,137,train
dumpster diving,qaNDONo926Q,212,222,train
dumpster diving,jMujRY9C4Wo,0,10,train
dumpster diving,rmDj1_SVskM,0,10,train
dumpster diving,NnHNtQ9-Jqk,61,71,train
dumpster diving,rPuEPHVxxnc,40,50,train
dumpster diving,RezrHxrGNq8,30,40,train
dumpster diving,97V6XyY6NdY,29,39,train
dumpster diving,0wa9IaP2_TQ,41,51,train
dumpster diving,h2bBBNgzSEY,15,25,train
dumpster diving,ATf2pmcDj54,210,220,train
dumpster diving,FTIqXxADGDM,128,138,train
dumpster diving,MhLMlL0lKrA,63,73,train
dumpster diving,cmG4MnVlUQI,176,186,train
dumpster diving,X1Bjg9Ne_Lg,46,56,train
dumpster diving,DiIRKy3tiRE,0,10,train
dumpster diving,vno2kh59JdU,61,71,train
dumpster diving,x4oJyjDyooo,241,251,train
dumpster diving,EDKp7D1eI4I,4,14,train
dumpster diving,JBW2tJfArtI,886,896,train
dumpster diving,eXGedyPLnQo,150,160,train
dumpster diving,CxPghz1SbJI,24,34,train
dumpster diving,DPStDmpMR0A,92,102,train
dumpster diving,FcSyZ_5kl7M,5,15,train
dumpster diving,0HlFP-PMW6E,25,35,train
dumpster diving,6QqE4KzNdDc,0,10,train
dumpster diving,eBdErXXN8wA,7,17,train
dumpster diving,29zGOdHuGKs,80,90,train
dumpster diving,LkekFFTPI04,17,27,train
dumpster diving,kkGUd4pCIAU,0,10,train
dumpster diving,AEFej8CKWOU,37,47,train
dumpster diving,25erP-H3FjI,478,488,train
