label,youtube_id,time_start,time_end,split
grinding meat,D2DEB8g-WzM,38,48,train
grinding meat,T5srBjOWlNg,63,73,train
grinding meat,5W7Y1Ykliz0,65,75,train
grinding meat,KXAb-6YgrOM,3,13,train
grinding meat,qzFNROdzoqU,217,227,train
grinding meat,ZE6z45VQDsM,74,84,train
grinding meat,Mlc6gmE6D8o,197,207,train
grinding meat,CEsQqwwEaCg,79,89,train
grinding meat,FGUy5ZBhWHQ,254,264,train
grinding meat,wJ9qhfD9qYc,169,179,train
grinding meat,brun4Sst2V8,5,15,train
grinding meat,VgYbuowwHt8,75,85,train
grinding meat,3gbB_b8mSmU,55,65,train
grinding meat,w92cXLqBbXA,127,137,train
grinding meat,bceskXQF8-g,4,14,train
grinding meat,FH408O7wprM,20,30,train
grinding meat,Y8KkMPZJq-I,28,38,train
grinding meat,MzuNNq0NXlU,37,47,train
grinding meat,_BKL_xhBpIQ,0,10,train
grinding meat,1DfdKntTuzQ,0,10,train
grinding meat,BvstQLme7wo,63,73,train
grinding meat,fZ-zFCTq1iQ,11,21,train
grinding meat,SazSni4fQUA,0,10,train
grinding meat,ou_IQAV5B94,3,13,train
grinding meat,E4O0ODwyRZQ,15,25,train
grinding meat,nFvcUXxo6P8,14,24,train
grinding meat,yDdVa5TcZPc,31,41,train
grinding meat,1QNLwHO-bdk,19,29,train
grinding meat,khQDoHVKjWM,34,44,train
grinding meat,mc_rvhJ_4zU,116,126,train
grinding meat,hiW_1h6DQhA,58,68,train
grinding meat,smZq3h1nkWk,0,10,train
grinding meat,_De8DPCmiyc,154,164,train
grinding meat,C3w5bs0XBEU,59,69,train
grinding meat,8qtCE6NbySQ,67,77,train
grinding meat,rVYy8unZcq0,0,10,train
grinding meat,woOPEh9mvew,47,57,train
grinding meat,tmHONjh6wrU,19,29,train
grinding meat,9t2UgcZblXg,10,20,train
grinding meat,W8iTqVvzCoQ,5,15,train
grinding meat,j5M_qTmAgII,24,34,train
grinding meat,K60MN_7a49E,17,27,train
grinding meat,3m0Mwh6kznI,5,15,train
grinding meat,l1rXZd46rsE,55,65,train
grinding meat,QLyqAMIQjoM,11,21,train
grinding meat,J4N81Sl-3SU,74,84,train
grinding meat,eSt36R9Iqxs,4,14,train
grinding meat,dfu9NGS2-xE,75,85,train
grinding meat,jL5PMrb0SAc,128,138,train
grinding meat,BsWkqtVEUMk,25,35,train
grinding meat,_AZG4HE5FHE,73,83,train
grinding meat,mGAcFbdmNmk,17,27,train
grinding meat,y3ihUjonbwY,245,255,train
grinding meat,STVxn7EQEp0,218,228,train
grinding meat,7eiz3h-hPXE,99,109,train
grinding meat,DV6III8sDfo,54,64,train
grinding meat,qETDskR8qy0,67,77,train
grinding meat,imWyeJPTfWo,132,142,train
grinding meat,CDpdfM3tNBE,10,20,train
grinding meat,WR8aTFW6-Uw,98,108,train
grinding meat,5SesONQCA5k,101,111,train
grinding meat,_4g_HHG3KJk,0,10,train
grinding meat,fH1gDq5unMw,928,938,train
grinding meat,VTvakABJOI0,318,328,train
grinding meat,tkIfAIT-Anc,25,35,train
grinding meat,3hJ3DvXucnk,468,478,train
grinding meat,kpI7OXGx2PE,13,23,train
grinding meat,Qsd4bnSoiwE,8,18,train
grinding meat,bjoRcNtmCP0,27,37,train
grinding meat,Yp17UiEJ3aU,59,69,train
grinding meat,QsXXlP3cqzM,712,722,train
grinding meat,4aVRN-kYJDU,171,181,train
grinding meat,-sNjEvwwdwk,10,20,train
grinding meat,DvXlq8jiFkg,102,112,train
grinding meat,4vVXU7HVv0g,10,20,train
grinding meat,acbBSrMu6Bc,67,77,train
grinding meat,3lFvSDxOk4E,35,45,train
grinding meat,h3EGRxkGuOg,27,37,train
grinding meat,NU3NfohcTh8,75,85,train
grinding meat,NHZ3Drwq2Qk,17,27,train
grinding meat,uxrBPrsDWjA,239,249,train
grinding meat,6s_mCB_hcNE,344,354,train
grinding meat,VkftWzIpJuc,30,40,train
grinding meat,X40AntdMLZo,15,25,train
grinding meat,ziBF3S0Teqg,92,102,train
grinding meat,4Mr5RNtH-y4,64,74,train
grinding meat,SEjVNwvMQt4,4,14,train
grinding meat,T1czv8TDXuY,40,50,train
grinding meat,rYnJ9wtJHKI,35,45,train
grinding meat,ncx-6KD5gHo,67,77,train
grinding meat,B7ElQN9imQg,11,21,train
grinding meat,kI3I5_HIx9A,17,27,train
grinding meat,lg_NZccC14Y,3,13,train
grinding meat,PXj0t8vHrEA,111,121,train
grinding meat,bGzxtN4I0Dw,688,698,train
grinding meat,nKXYTvrVHUg,50,60,train
grinding meat,rQ0zA-MSvbg,115,125,train
grinding meat,k3cBruFO2TI,44,54,train
grinding meat,AIJpiRl7vrY,137,147,train
grinding meat,vJu5oSwhayU,47,57,train
grinding meat,rhILLd3GauU,27,37,train
grinding meat,XxDGwVY4kgI,20,30,train
grinding meat,LNm0BwvJ6c0,55,65,train
grinding meat,D07kiQNUON8,115,125,train
grinding meat,r0-dNEOa0gs,34,44,train
grinding meat,B7-y92e08cw,29,39,train
grinding meat,I9rK_lER5bM,10,20,train
grinding meat,MPc30otJ3UM,12,22,train
grinding meat,n-EuO2SLgSA,1,11,train
grinding meat,0TgUFzP8R0s,17,27,train
grinding meat,uswsBJOillA,51,61,train
grinding meat,COQPfbLHbGE,25,35,train
grinding meat,nttG8Vj5zUs,18,28,train
grinding meat,ijecJ5vqrbg,0,10,train
grinding meat,BA5mk8TK4aU,77,87,train
grinding meat,_SOKoaoDTxo,0,10,train
grinding meat,u2x0xNrNwc8,192,202,train
grinding meat,MF8_krUQwR0,0,10,train
grinding meat,h99wwD9TMLg,0,10,train
grinding meat,Fdp1U_ebemM,32,42,train
grinding meat,v_4dMq-XUl8,38,48,train
grinding meat,TaXwb_RVfss,7,17,train
grinding meat,o2EWJDstpP4,736,746,train
grinding meat,Ou4yrcfuoYg,59,69,train
grinding meat,oMH2pkVNfDE,16,26,train
grinding meat,lgZtWWRTUGQ,0,10,train
grinding meat,J6tmgnjPcxg,2,12,train
grinding meat,NZOMoXiQBls,41,51,train
grinding meat,WMV508n1sHo,1,11,train
grinding meat,LuQJVB2LUoE,0,10,train
grinding meat,pzj5IyC8oLc,52,62,train
grinding meat,K8AiZz1Rcjc,10,20,train
grinding meat,WZZ6hEvg-u8,0,10,train
grinding meat,tHlq1-ehDj4,15,25,train
grinding meat,4V6jmKnuW6Y,6,16,train
grinding meat,cv7rXzYkz1g,51,61,train
grinding meat,s_CwlNpVTj8,7,17,train
grinding meat,uAGS4KMj3QQ,175,185,train
grinding meat,sgRPoAA9jfo,64,74,train
grinding meat,DGyNy2L-5QQ,0,10,train
grinding meat,LEzbTYMNZbw,45,55,train
grinding meat,zEkWUYuz0wA,3,13,train
grinding meat,Nh6_sEsuZz0,0,10,train
grinding meat,s2kpGE_NN14,245,255,train
grinding meat,cBxaHNb-O-g,2,12,train
grinding meat,A5TiSU06AYs,7,17,train
grinding meat,WSy_bMfMsxw,0,10,train
grinding meat,NNJINlCasjE,51,61,train
grinding meat,UECUonrGiKY,9,19,train
grinding meat,au5MOq9uIws,104,114,train
grinding meat,Z7Gn8BygUCI,242,252,train
grinding meat,_P4vqRcLs0s,121,131,train
grinding meat,cd5ZQHNTwYY,94,104,train
grinding meat,g3FCc5QLgYo,222,232,train
grinding meat,IJm7KtzH-fc,0,10,train
grinding meat,qWxirpSc3zE,39,49,train
grinding meat,wFG3uu9zA-4,62,72,train
grinding meat,cMrjS1cy9cU,65,75,train
grinding meat,6QdnmAKSQpI,161,171,train
grinding meat,N1MU8_YBAzQ,8,18,train
grinding meat,D41qMFM-m_8,17,27,train
grinding meat,dsF15clIIgs,85,95,train
grinding meat,Bg3JBcSCIVI,0,10,train
grinding meat,IhMFP8Nj4TQ,44,54,train
grinding meat,jeOwqB-hkIs,0,10,train
grinding meat,ZvrQKl0cdew,15,25,train
grinding meat,0BxSSwxuqWg,61,71,train
grinding meat,SQASR9oND_Q,42,52,train
grinding meat,6mN8vNivWaM,84,94,train
grinding meat,bcY1xuWsQpA,114,124,train
grinding meat,EuuF8XHALqA,13,23,train
grinding meat,_g9RuHQcijg,0,10,train
grinding meat,KdjIOjF5MWk,51,61,train
grinding meat,b2-BfW9Po4I,118,128,train
grinding meat,VDxyd_6oozM,79,89,train
grinding meat,CysUaz-_cto,0,10,train
grinding meat,0mvIEmLNHf0,81,91,train
grinding meat,vqB85hxIIHY,131,141,train
grinding meat,N7q-9mZQnM8,19,29,train
grinding meat,OzJxxyhLHqI,933,943,train
grinding meat,PqN4JYZHeHs,90,100,train
grinding meat,PZCmUff--2w,10,20,train
grinding meat,VDzL7OHhyS8,0,10,train
grinding meat,paoYDtDNl9E,9,19,train
grinding meat,Q8pC4IqugJ4,57,67,train
grinding meat,tGfb3hgCFu4,112,122,train
grinding meat,pfEt2RSQ0WQ,5,15,train
grinding meat,Qw5MmJ0gWyE,102,112,train
grinding meat,Fr0vOB9Jg5g,24,34,train
grinding meat,xUJjvtOCl0E,34,44,train
grinding meat,9XvJVZ2dZqs,14,24,train
grinding meat,iepNnCO7yYU,13,23,train
grinding meat,Um82R7CPwLk,72,82,train
grinding meat,-xfhJkIXPoA,5,15,train
grinding meat,UnwwxvZCwmY,10,20,train
grinding meat,zJ0ZcKsatw8,0,10,train
grinding meat,U0iduL8tf-E,49,59,train
grinding meat,cC0s2O2iZtM,44,54,train
grinding meat,SZVoQNsvAUs,0,10,train
grinding meat,b_Q3P3qxVhA,8,18,train
grinding meat,eG0ZvJRg-jQ,0,10,train
grinding meat,8QFFj79gGXs,241,251,train
grinding meat,oMYTC2hh6EI,89,99,train
grinding meat,YyvfspBx_IY,64,74,train
grinding meat,BLH48A4T7w0,64,74,train
grinding meat,zcXDfko4vuQ,9,19,train
grinding meat,HIHFXTCO59I,64,74,train
grinding meat,Z183M4uQl60,0,10,train
grinding meat,zLymfx6vY7w,0,10,train
grinding meat,LS27wg1u15w,39,49,train
grinding meat,7QAKeE0xmAk,150,160,train
grinding meat,rQR_QWSVtYY,24,34,train
grinding meat,tndNQrRru6M,97,107,train
grinding meat,S7tsBTXz9v8,17,27,train
grinding meat,Mb-b1yN0xnY,61,71,train
grinding meat,fLiqQJM-hp0,0,10,train
grinding meat,I8-duv5eCiM,226,236,train
grinding meat,kbKzXAiygKg,16,26,train
grinding meat,piaoWGIP5EE,24,34,train
grinding meat,n7NLtzJm5-4,31,41,train
grinding meat,7iQkUIcXOVQ,12,22,train
grinding meat,dy8NQ_IBbNY,282,292,train
grinding meat,cMZ3JtxkKIk,27,37,train
grinding meat,8DfCZWoD5NE,41,51,train
grinding meat,K3C_gnLmF5c,60,70,train
grinding meat,7skCwYfIxZI,0,10,train
grinding meat,i5uqouSCj_A,24,34,train
grinding meat,2sX5a11I5UQ,594,604,train
grinding meat,2KscBkI0XbM,83,93,train
grinding meat,b9owBhmVgyo,16,26,train
grinding meat,yFm90tE8jQ0,23,33,train
grinding meat,R0cqRSKAH6Y,44,54,train
grinding meat,15XmnXgsdTE,108,118,train
grinding meat,i4akznIXYuc,4,14,train
grinding meat,supYTmv7Kjo,1,11,train
grinding meat,nV2AHLsCBGE,162,172,train
grinding meat,XrQvalO7IFI,36,46,train
grinding meat,pSIZhyoms1c,34,44,train
grinding meat,qzpJGkumN6U,8,18,train
grinding meat,RoybmHC6gd0,17,27,train
grinding meat,Znb5QH3KrIA,28,38,train
grinding meat,L4eFENh6g2U,15,25,train
grinding meat,9ybY2yuj6Tw,88,98,train
grinding meat,8pkk3cMXoMg,242,252,train
grinding meat,b1GlxS5f9WI,204,214,train
grinding meat,cM77ZTKo1xI,243,253,train
grinding meat,_zoLSx1SlYc,275,285,train
grinding meat,2B-FoGkxb3Q,60,70,train
grinding meat,XWguK9ija3A,2,12,train
grinding meat,tlGz0OfCB4Y,673,683,train
grinding meat,Cak63GsNQEM,29,39,train
grinding meat,JbiP1DaGwB4,75,85,train
grinding meat,LmbHsc3XctA,0,10,train
grinding meat,NOz2xxDB69c,52,62,train
grinding meat,gnQvVJLqdnc,4,14,train
grinding meat,IHXjCsap8xY,25,35,train
grinding meat,rhiTLY9wxyw,29,39,train
grinding meat,-nAzbltKpUE,14,24,train
grinding meat,FWk4kYPZHHE,3,13,train
grinding meat,W5MXtTmo4Xc,15,25,train
grinding meat,24dI0WzuNPM,22,32,train
grinding meat,VJ4T6irlhVY,98,108,train
grinding meat,FCB4SYsHZ14,12,22,train
grinding meat,Bbx81w9HI_c,21,31,train
grinding meat,on9NBNe9q7I,105,115,train
grinding meat,gld9cfZVTbA,0,10,train
grinding meat,k5BJyAyGyso,17,27,train
grinding meat,NmQJgn6c6aA,73,83,train
grinding meat,eoq-BCbDPiY,142,152,train
grinding meat,A1urjr9AqYs,0,10,train
grinding meat,77kCQ_sPRqY,29,39,train
grinding meat,GH6qPuDK1KQ,54,64,train
grinding meat,le7L77ZK-JI,62,72,train
grinding meat,pZwPICKkOek,149,159,train
grinding meat,flocYedktH4,31,41,train
grinding meat,oFyWoy4FZQM,87,97,train
grinding meat,6zBRMd4MELo,72,82,train
grinding meat,g0XbcrMbek0,68,78,train
grinding meat,Xl3EDrVVeYo,5,15,train
grinding meat,izl6JVzlIrU,0,10,train
grinding meat,fwrhBhK_rog,0,10,train
grinding meat,ci14Cwc7F8g,43,53,train
grinding meat,BvGCNIo923k,3,13,train
grinding meat,WZ9hSPot3z4,423,433,train
grinding meat,o3C-JZHXo8Y,34,44,train
grinding meat,JKTbYEnDXXw,64,74,train
grinding meat,a1C5-iuGsvE,2,12,train
grinding meat,MfxFuTHBhug,70,80,train
grinding meat,3AjAHnoTnJY,10,20,train
grinding meat,4xiz1dje9r8,0,10,train
grinding meat,CJVbrBuuM7w,0,10,train
grinding meat,cAS2cJdlAjk,10,20,train
grinding meat,B6IibQxvqXY,36,46,train
grinding meat,h5mCFxdl8N0,8,18,train
grinding meat,guTSrUF4zR8,23,33,train
grinding meat,92MK9tkVAAA,237,247,train
grinding meat,rffkjD825lI,20,30,train
grinding meat,dJDee2cr1II,28,38,train
grinding meat,vNnw0cx0bGc,35,45,train
grinding meat,OGhn16HIiUo,64,74,train
grinding meat,CnzU8g7fGDg,13,23,train
