label,youtube_id,time_start,time_end,split
bending metal,qbqq_0W6lnQ,32,42,train
bending metal,Ir8ACeimWF4,40,50,train
bending metal,mdnImP4VUO8,36,46,train
bending metal,aj8XIvTOLtg,124,134,train
bending metal,32dddmfMnCQ,20,30,train
bending metal,hNYhWvJ3Wgw,4,14,train
bending metal,3uGjk7lpEkg,0,10,train
bending metal,rSfOYDNDJJY,8,18,train
bending metal,wsshx76lBME,42,52,train
bending metal,sfmtbiguxN0,80,90,train
bending metal,TF76u0SEt8c,42,52,train
bending metal,Zrgb5A9uCNk,146,156,train
bending metal,2uWbBnuu5Os,156,166,train
bending metal,vFKbUuTlPtA,116,126,train
bending metal,U1mtCs9VnHU,636,646,train
bending metal,bZCuU3ft3vA,0,10,train
bending metal,P2V3CFf7t2g,73,83,train
bending metal,zWvMW1Zxoyc,68,78,train
bending metal,K7RD_v3qg_4,14,24,train
bending metal,BU7QFhHzRfc,62,72,train
bending metal,2lWALocksxg,46,56,train
bending metal,LpVUtVk1_dE,26,36,train
bending metal,puk59pBlhDM,0,10,train
bending metal,wIIADBK8b9M,148,158,train
bending metal,NtK6N2xmTTY,15,25,train
bending metal,KrDelhVIWsg,44,54,train
bending metal,HmZS6dNOEhU,16,26,train
bending metal,1p6S6SpQ3kM,87,97,train
bending metal,BmSQvc_kCoE,102,112,train
bending metal,EDxwJp6qr4Y,71,81,train
bending metal,WpCM7PDMoLI,52,62,train
bending metal,BHpl0kQKgOM,11,21,train
bending metal,IeHWAerK3hM,37,47,train
bending metal,GJaezhqsYhg,158,168,train
bending metal,t0rkguorN9I,26,36,train
bending metal,ZMjRN5t3aNc,100,110,train
bending metal,syTzThhkS1k,16,26,train
bending metal,XPgD4RTgo8w,43,53,train
bending metal,wHE_Z_nECYA,1,11,train
bending metal,KSMcF1zTDoc,7,17,train
bending metal,Pnzf_Kfuvxs,10,20,train
bending metal,dx-tp1Rxtyo,15,25,train
bending metal,0W1uCcHalGE,33,43,train
bending metal,fcOh0LLIyy8,21,31,train
bending metal,XJYmdlrxtdA,65,75,train
bending metal,YON-D23mHhg,0,10,train
bending metal,hHYsKYll2gA,22,32,train
bending metal,k5xwmZ9Lxp4,9,19,train
bending metal,PkEDeTBl6U0,22,32,train
bending metal,_HKV0obsMT0,10,20,train
bending metal,f93a6HfoLR8,22,32,train
bending metal,Iy9jyqs3DxU,35,45,train
bending metal,CONvVTn0WKQ,35,45,train
bending metal,_R6yJ4fkq7k,14,24,train
bending metal,6spaQgeA9mM,116,126,train
bending metal,FqzlzqbBr2M,178,188,train
bending metal,TKlWc-0p5AE,311,321,train
bending metal,CrdjneCWcNM,6,16,train
bending metal,ZfulZqWPvg0,24,34,train
bending metal,7l6Id_CWZ0o,46,56,train
bending metal,3hg-6BRqnP4,19,29,train
bending metal,IaQwM_TgOVI,83,93,train
bending metal,VN84-Q9ejqI,28,38,train
bending metal,9o8ZouHxcWI,35,45,train
bending metal,JGddEYhHlwQ,395,405,train
bending metal,zKxg3RtpuzY,146,156,train
bending metal,_F6cidwKpzw,0,10,train
bending metal,9RpNJq_vMZw,54,64,train
bending metal,_r5UL9eGzkM,107,117,train
bending metal,QI46zeGMK4I,30,40,train
bending metal,i8I53xOlRBA,92,102,train
bending metal,FmCGS0HIPNY,27,37,train
bending metal,gtQTda6FksM,38,48,train
bending metal,AQD0DaCEJtk,32,42,train
bending metal,lrrpGjp8Tu8,286,296,train
bending metal,_vHSxCd1X2Q,0,10,train
bending metal,sKzhQh4MP48,15,25,train
bending metal,cWH7M0FnOmo,11,21,train
bending metal,4D90GAYMMCE,46,56,train
bending metal,e3UgfVkI7UU,57,67,train
bending metal,X2J58uz0BMc,87,97,train
bending metal,P9ZW78gawtY,41,51,train
bending metal,WSaV0K-s18c,14,24,train
bending metal,doVIQ4y29NE,88,98,train
bending metal,wTGtRReElVk,0,10,train
bending metal,Q18qG9tkZOg,41,51,train
bending metal,L293sC2CiK0,233,243,train
bending metal,BheervD_1lE,0,10,train
bending metal,sTI260RmceA,83,93,train
bending metal,t9jVtbLl8rk,393,403,train
bending metal,7FgACRmqFcU,10,20,train
bending metal,a1eV1HRd1aY,2,12,train
bending metal,7jdFJn9zfdQ,22,32,train
bending metal,J-A_9sYnuJE,51,61,train
bending metal,65iovt3mu8w,9,19,train
bending metal,LJuVvUtpFCs,43,53,train
bending metal,UA-DPXVzGQ0,57,67,train
bending metal,0nur3p8ZvSs,68,78,train
bending metal,KVve0gHsBPI,576,586,train
bending metal,6XLRRUW5qls,10,20,train
bending metal,tYOPk3m_I9g,27,37,train
bending metal,43DaAo_1ma4,94,104,train
bending metal,kVEB3OmhHKU,25,35,train
bending metal,B1Enj8rNOE4,62,72,train
bending metal,WAvxXJRe0Eo,4,14,train
bending metal,9ZSBirHGONs,64,74,train
bending metal,W6usvOZ9yIw,74,84,train
bending metal,5jw5fpwsbJM,29,39,train
bending metal,injDEzizEg4,20,30,train
bending metal,uZCXRKUnym4,3,13,train
bending metal,4qkHy--el6o,1,11,train
bending metal,xYednOpVFtU,32,42,train
bending metal,gLP-7c_vMmw,31,41,train
bending metal,oztvPgeBE7E,8,18,train
bending metal,XZduHaNAvb0,59,69,train
bending metal,rKYdTHs5fKs,27,37,train
bending metal,RVSfO-MeALs,35,45,train
bending metal,4mJxisRayHc,0,10,train
bending metal,u9BsEgWZWtA,74,84,train
bending metal,-2MOQuYEaX8,29,39,train
bending metal,r0z-FplGeXA,49,59,train
bending metal,L4dRUgFGCPM,42,52,train
bending metal,wi9HE4YUDQo,1,11,train
bending metal,14r_GM2CfBI,234,244,train
bending metal,F1VkcCYM9Nw,56,66,train
bending metal,be4LrGn0lPg,73,83,train
bending metal,Iqbi39djd1A,4,14,train
bending metal,WtarctPgFAY,79,89,train
bending metal,ZwqkdY9PFEM,39,49,train
bending metal,fDsSW2vrQio,61,71,train
bending metal,EeKIPi3xcHg,56,66,train
bending metal,QUzV1Mn7hn0,24,34,train
bending metal,IVNAa30oI4A,61,71,train
bending metal,Sihin6Is8NI,357,367,train
bending metal,fUHhO96d9TY,35,45,train
bending metal,Kn0OqU53H7Y,53,63,train
bending metal,ll4aRbtH3FU,0,10,train
bending metal,kjYnPsh5ofo,297,307,train
bending metal,sb8vd5pGoao,57,67,train
bending metal,qqwhZhTLndY,36,46,train
bending metal,e2Yq2BEnDFM,1,11,train
bending metal,bBkZ5Zw5tAI,11,21,train
bending metal,5TiVnY56RnQ,54,64,train
bending metal,2Zzbxnj4Rzg,44,54,train
bending metal,0Ka0E9upfls,220,230,train
bending metal,dHz6F14ZhDY,7,17,train
bending metal,oApGXK6PEYQ,109,119,train
bending metal,DCGU1CgE2rQ,0,10,train
bending metal,aQ6aFNgtLnc,25,35,train
bending metal,RSGRcOeng0c,5,15,train
bending metal,swO8kCdZRqU,28,38,train
bending metal,TG8_j_RHFzE,4,14,train
bending metal,u_Jv4PboVBI,11,21,train
bending metal,_F7JMTDoxxc,0,10,train
bending metal,QVa-iUt69_U,23,33,train
bending metal,RyPdr9nE2S4,44,54,train
bending metal,y2YABNxjRks,39,49,train
bending metal,ZYROsCxOn2A,0,10,train
bending metal,ZxGLuy2SJ2s,104,114,train
bending metal,Z2n9xubjQDk,2,12,train
bending metal,O_qgUqLj-gY,62,72,train
bending metal,oxx78PoJw1Q,192,202,train
bending metal,kknM-HgZKcg,57,67,train
bending metal,TWYvbqjLl2s,69,79,train
bending metal,yK-zUvggrFk,78,88,train
bending metal,9FBDrAMvBso,566,576,train
bending metal,j-epVRajJh0,10,20,train
bending metal,sZ5tn00Bbzk,23,33,train
bending metal,Q5veyKeDC4k,24,34,train
bending metal,Bs_p5PYxHHU,8,18,train
bending metal,hpmW0SO3_Nw,43,53,train
bending metal,62TqoEwZbuI,332,342,train
bending metal,kbvmn3i5INM,64,74,train
bending metal,w725FnvZtaQ,8,18,train
bending metal,0gsg_iRYBI4,44,54,train
bending metal,StnXnooD5T8,81,91,train
bending metal,KaqUpp7Mpyc,0,10,train
bending metal,9W_v5Dtsfn0,37,47,train
bending metal,D47aK34__lA,8,18,train
bending metal,e89vxT5DuwU,11,21,train
bending metal,-gxqBIN-Awg,0,10,train
bending metal,T2xC5wvc0yM,60,70,train
bending metal,UW4VNqme7w4,16,26,train
bending metal,mMSxjIbJM3k,18,28,train
bending metal,t-WPtxQ9KMc,103,113,train
bending metal,eJFgZewP89A,36,46,train
bending metal,s4QhdATb-4A,171,181,train
bending metal,ZKTvssZxgjo,15,25,train
bending metal,uuzd1Y33v84,153,163,train
bending metal,kxQM5rnmKic,0,10,train
bending metal,vwn3ODTkeD0,4,14,train
bending metal,mv-FvlIHzG8,217,227,train
bending metal,FOqSDBFSAeg,38,48,train
bending metal,HiEpRcSQV5s,0,10,train
bending metal,x5kCKswOyC4,130,140,train
bending metal,G_uKx1E8x5E,17,27,train
bending metal,udCFz93DjW8,12,22,train
bending metal,MRl-JvSkgqI,8,18,train
bending metal,fz99CbdrnW0,1070,1080,train
bending metal,5JZtaBHDpuQ,65,75,train
bending metal,LXPC2bGedy0,0,10,train
bending metal,bMeDATxl4ao,21,31,train
bending metal,vCdU3QZC5NE,47,57,train
bending metal,1V9-lJopSlw,31,41,train
bending metal,F6p-rxkPYYU,9,19,train
bending metal,biGocgVZjL4,87,97,train
bending metal,T14gVSCDO5Y,18,28,train
bending metal,5mbZZVVgTow,119,129,train
bending metal,QTckX-ZKjhI,112,122,train
bending metal,4nXTSj7cGRk,142,152,train
bending metal,HJR6F2PbnGM,6,16,train
bending metal,TcJs9q2RYg0,0,10,train
bending metal,QEp4MTs40a8,7,17,train
bending metal,O7zMTgVYWCw,186,196,train
