label,youtube_id,time_start,time_end,split
riding mechanical bull,IPNQB2IQyCQ,36,46,train
riding mechanical bull,Q9rN8xiTNf8,41,51,train
riding mechanical bull,oxyB0HsCil0,27,37,train
riding mechanical bull,326upu3SGxo,10,20,train
riding mechanical bull,0f0O8bsgmUA,63,73,train
riding mechanical bull,SDolyIMFMQw,7,17,train
riding mechanical bull,WuMerQca67I,9,19,train
riding mechanical bull,8uusKgedrp4,44,54,train
riding mechanical bull,b7Dh0g6jFOk,50,60,train
riding mechanical bull,jGj6YReZ4Cg,10,20,train
riding mechanical bull,Tc_qhn4oR8E,5,15,train
riding mechanical bull,J35yLOYnlf0,50,60,train
riding mechanical bull,PkojCm3-7t4,54,64,train
riding mechanical bull,isU_y8IBFys,45,55,train
riding mechanical bull,4O16k96bwE8,44,54,train
riding mechanical bull,1VV2X8epoUw,20,30,train
riding mechanical bull,pLvkqzQQn28,23,33,train
riding mechanical bull,sv5ZdTlvfnA,1,11,train
riding mechanical bull,R-1wePjwYCI,8,18,train
riding mechanical bull,zh0bcun9kFk,6,16,train
riding mechanical bull,o2-E5qq1Ti8,4,14,train
riding mechanical bull,Nqp1mHTpYYA,92,102,train
riding mechanical bull,-9QdB00xSno,44,54,train
riding mechanical bull,4xV7IpzJ--8,1,11,train
riding mechanical bull,Ae2aFLUnq3o,0,10,train
riding mechanical bull,JFjRbT_1mZ0,98,108,train
riding mechanical bull,xviuE99OseU,10,20,train
riding mechanical bull,C9IrLnXEYc8,3,13,train
riding mechanical bull,2PAI-QiOTCw,4,14,train
riding mechanical bull,wTeHUy8Ng5k,50,60,train
riding mechanical bull,7aWx54YmhWs,0,10,train
riding mechanical bull,IGeHes9scak,3,13,train
riding mechanical bull,bj_wWb9BhjM,2,12,train
riding mechanical bull,FNuUvnYhpks,3,13,train
riding mechanical bull,iaso09spF9c,44,54,train
riding mechanical bull,nEaGMEV1Z0o,101,111,train
riding mechanical bull,Pc53OAvbWh0,19,29,train
riding mechanical bull,0KmKXugMACQ,34,44,train
riding mechanical bull,-Ef69KcDcxg,16,26,train
riding mechanical bull,XRjiTd2JRhs,9,19,train
riding mechanical bull,QtZs9qvZec8,45,55,train
riding mechanical bull,i5ByI6j406U,4,14,train
riding mechanical bull,-vpbRc1fCjc,19,29,train
riding mechanical bull,80Rtra_AcGU,0,10,train
riding mechanical bull,JBFrmf2FkoU,35,45,train
riding mechanical bull,kCEUR2DVvZg,32,42,train
riding mechanical bull,019HIWU7Jas,8,18,train
riding mechanical bull,b2jy5KgngnA,4,14,train
riding mechanical bull,7ZSyND2ky2E,40,50,train
riding mechanical bull,y3MFccGyzYk,2,12,train
riding mechanical bull,mhQadyNGMks,56,66,train
riding mechanical bull,oGC4Ra0z_8Q,34,44,train
riding mechanical bull,3rrIBEMg6Rg,36,46,train
riding mechanical bull,jVeKxuGg9XM,76,86,train
riding mechanical bull,pidf0-D07m0,9,19,train
riding mechanical bull,EcJ4nt7HNgU,13,23,train
riding mechanical bull,jR8UXQUd_2Q,4,14,train
riding mechanical bull,tthCKysG__w,21,31,train
riding mechanical bull,60oFkDRcHFM,53,63,train
riding mechanical bull,LyMAdYeZVg0,45,55,train
riding mechanical bull,GPyNBV2SElE,4,14,train
riding mechanical bull,3033TnoZhto,0,10,train
riding mechanical bull,o6x_A0JcOtE,6,16,train
riding mechanical bull,29O8J6HPAaI,58,68,train
riding mechanical bull,x0ZLpls9NSw,0,10,train
riding mechanical bull,gMlevJ8uipY,9,19,train
riding mechanical bull,wAqTR1exxb8,15,25,train
riding mechanical bull,6mLPqDKi8bE,2,12,train
riding mechanical bull,ta2AKUOFl1A,6,16,train
riding mechanical bull,sEu0DqUeKko,22,32,train
riding mechanical bull,6P3-Ta6XJSQ,9,19,train
riding mechanical bull,kA8ijXFWQAY,25,35,train
riding mechanical bull,7Jwz235onEE,0,10,train
riding mechanical bull,7jpvQMEqHOY,0,10,train
riding mechanical bull,xG6kiB_5TPg,0,10,train
riding mechanical bull,wlikTipWOu4,38,48,train
riding mechanical bull,439eb4YuXXY,0,10,train
riding mechanical bull,dTEn7P_mAOo,31,41,train
riding mechanical bull,wSSUxfMkHBM,32,42,train
riding mechanical bull,PSARem2Kxkc,4,14,train
riding mechanical bull,JttZ2bMa74w,12,22,train
riding mechanical bull,XlX8ThWBQbU,3,13,train
riding mechanical bull,yafNc4nUOXM,4,14,train
riding mechanical bull,b276-SLD4Fw,92,102,train
riding mechanical bull,9ODLGJtRAsU,0,10,train
riding mechanical bull,E9S7OoEb-nY,0,10,train
riding mechanical bull,QWX8rK6bu00,217,227,train
riding mechanical bull,J5vNL82-TJw,1,11,train
riding mechanical bull,6TsnqK6LJZY,3,13,train
riding mechanical bull,jEpDt9u4cYI,51,61,train
riding mechanical bull,YZs5XCBBTMM,31,41,train
riding mechanical bull,PAAcspi346A,41,51,train
riding mechanical bull,3uKeyOgF3nU,64,74,train
riding mechanical bull,Bm9ydGW5E3k,3,13,train
riding mechanical bull,cxK1F9p6RHE,28,38,train
riding mechanical bull,rVU3YZ2CLik,1,11,train
riding mechanical bull,6q9p8U-q-FU,86,96,train
riding mechanical bull,1tk06qJEhk8,15,25,train
riding mechanical bull,H-jXAsj8Puw,0,10,train
riding mechanical bull,bEKWnctwcTc,5,15,train
riding mechanical bull,WEB3HCyvQgE,10,20,train
riding mechanical bull,BAeZdvUK_kw,39,49,train
riding mechanical bull,UB9aEbR5vHA,26,36,train
riding mechanical bull,EelrMBJ43xo,1,11,train
riding mechanical bull,tpbWVYYh1Bk,3,13,train
riding mechanical bull,t_SdaWMfXm4,5,15,train
riding mechanical bull,6QQExJ0A0ME,0,10,train
riding mechanical bull,rXftMbjNy2g,24,34,train
riding mechanical bull,tE11ZRqd-yw,6,16,train
riding mechanical bull,hftS-FfRrmY,28,38,train
riding mechanical bull,-kk3vhUUEvM,15,25,train
riding mechanical bull,sAgQPYMQIm4,23,33,train
riding mechanical bull,gB4YTnwf24g,38,48,train
riding mechanical bull,iSyLvr_tliw,2,12,train
riding mechanical bull,rzZMxoD22eE,0,10,train
riding mechanical bull,BTQ3kMMUgUc,23,33,train
riding mechanical bull,kNCqdQxXvtM,42,52,train
riding mechanical bull,k4j0XyFOqmE,60,70,train
riding mechanical bull,I_ZO0egqJbY,14,24,train
riding mechanical bull,pKzWM8V3F_U,7,17,train
riding mechanical bull,2eYjdMz2OmY,4,14,train
riding mechanical bull,KsSwUW-NeG0,13,23,train
riding mechanical bull,RQZ2tO1LMSM,3,13,train
riding mechanical bull,MSCEcFza6RM,187,197,train
riding mechanical bull,GiszgQXkCk4,2,12,train
riding mechanical bull,kGgsoh3lu6s,10,20,train
riding mechanical bull,t5wP9Zxs4uQ,0,10,train
riding mechanical bull,rgWsZq6XDLY,2,12,train
riding mechanical bull,Cj0GgkOHcoc,17,27,train
riding mechanical bull,xIdgQF-9XUQ,43,53,train
riding mechanical bull,tuF3s_zlsxk,26,36,train
riding mechanical bull,1BJdl1vnb10,16,26,train
riding mechanical bull,M2JQEfuEEao,92,102,train
riding mechanical bull,DApWYyYDOnI,8,18,train
riding mechanical bull,EMunH-Bygug,15,25,train
riding mechanical bull,WZAg-sqAQ8Y,55,65,train
riding mechanical bull,DOz7cFHrHZg,0,10,train
riding mechanical bull,nWa4yAKLpso,16,26,train
riding mechanical bull,4FWAYVjSlzI,157,167,train
riding mechanical bull,TsVED3c6lMo,10,20,train
riding mechanical bull,X5nQ64qf0dQ,42,52,train
riding mechanical bull,5Vd28L_FRpo,30,40,train
riding mechanical bull,tVLqs6G9hLQ,1,11,train
riding mechanical bull,7db1ElCQKGw,0,10,train
riding mechanical bull,TNJ-91-GS5c,16,26,train
riding mechanical bull,KDgDmn5WQhg,74,84,train
riding mechanical bull,CbZIMc0n4_A,15,25,train
riding mechanical bull,-DNsNJqpFM0,0,10,train
riding mechanical bull,cknGsymXGl0,19,29,train
riding mechanical bull,Znnd2EcFUwc,0,10,train
riding mechanical bull,7kuWJK4zQq4,120,130,train
riding mechanical bull,NyjC33LYaSM,1,11,train
riding mechanical bull,K7jG7Ookps8,3,13,train
riding mechanical bull,Ec2uOTwUx0M,21,31,train
riding mechanical bull,nJRU70boCGU,69,79,train
riding mechanical bull,y1iLGWLsWpA,11,21,train
riding mechanical bull,ql7ovkp0V_Y,12,22,train
riding mechanical bull,7lBez8tzY0k,1,11,train
riding mechanical bull,MxXzvBH9niY,4,14,train
riding mechanical bull,Ic3WpvF7gtc,80,90,train
riding mechanical bull,qCMS8xQ6uUs,16,26,train
riding mechanical bull,iWSJ-svH0X0,26,36,train
riding mechanical bull,PFau95WlG5M,5,15,train
riding mechanical bull,7CNcVv2bmBU,60,70,train
riding mechanical bull,_4Pegf5eJpo,26,36,train
riding mechanical bull,u3Gc6ZO6UC4,57,67,train
riding mechanical bull,eMnf9YnJJTw,53,63,train
riding mechanical bull,c79nsxb7MII,17,27,train
riding mechanical bull,0enK64uZnP4,17,27,train
riding mechanical bull,j2j5Y7RZvHc,18,28,train
riding mechanical bull,10YXKet26n8,5,15,train
riding mechanical bull,Xk_c9kDHSkU,38,48,train
riding mechanical bull,Fzp3Ll3KOOc,6,16,train
