label,youtube_id,time_start,time_end,split
fly tying,keWJD24PbXk,217,227,train
fly tying,PkFUv0I7ncI,23,33,train
fly tying,AGm_mTxdq64,237,247,train
fly tying,l2G-bmDt1VY,39,49,train
fly tying,UJBYsS-OZw4,156,166,train
fly tying,8lFRLCy8I70,445,455,train
fly tying,DHBKcUbBfIQ,695,705,train
fly tying,_R8Qz7tPfu4,154,164,train
fly tying,Al-s3-IGdPg,42,52,train
fly tying,uDiyAlgW8t4,188,198,train
fly tying,L3M8H-2s0fY,347,357,train
fly tying,4qwS-Nx7sIU,241,251,train
fly tying,iLy6ND2ySC0,183,193,train
fly tying,aZZ4l1teN90,108,118,train
fly tying,J2StMz3K9Ag,196,206,train
fly tying,8ioK22OXLsI,106,116,train
fly tying,z2aZ0bA9bXU,64,74,train
fly tying,U9phpzz-Ie8,143,153,train
fly tying,KKr7EUlM9i0,356,366,train
fly tying,_0GiX3SqdM0,206,216,train
fly tying,AfxwR4L0ZTQ,42,52,train
fly tying,g-Tl3FqHJtE,87,97,train
fly tying,r1AnP5HAaVw,22,32,train
fly tying,fgIsKZof1Pg,119,129,train
fly tying,VMB_r2q5O2s,0,10,train
fly tying,o4ZvbpT-RhI,572,582,train
fly tying,2fIX8OWLWXI,171,181,train
fly tying,4UQZyMs4VEE,450,460,train
fly tying,yHE1yyMNUvI,691,701,train
fly tying,_ZuuM_QTBu8,428,438,train
fly tying,KACb25SiSQI,0,10,train
fly tying,MFrL8nnD330,65,75,train
fly tying,wbbeLlEB7os,71,81,train
fly tying,X1TvIVHC8cE,406,416,train
fly tying,h1z5yAzGwUk,359,369,train
fly tying,4RSqBi-GQIk,3,13,train
fly tying,hdB248BVvYM,1325,1335,train
fly tying,pilzi1yF36Y,329,339,train
fly tying,u8NBOJy5f8E,101,111,train
fly tying,jOrWB5Auxfw,482,492,train
fly tying,R1YyzK9xgjo,127,137,train
fly tying,78RXVAM3j2E,204,214,train
fly tying,-KmkMXbZ6Bo,287,297,train
fly tying,5y1UobXDvNM,439,449,train
fly tying,crsihnxbBQo,114,124,train
fly tying,6SIeH0tQRRI,194,204,train
fly tying,0KKSxGjkuac,199,209,train
fly tying,HPEV85bKHQg,36,46,train
fly tying,nesk4b-GPTo,102,112,train
fly tying,k531RmTNem8,13,23,train
fly tying,cdOk3NMKIJE,145,155,train
fly tying,fMaTDQIg1W8,340,350,train
fly tying,rjxTueGgoWg,196,206,train
fly tying,1RNivJrluUE,100,110,train
fly tying,4GzdxFu8irM,763,773,train
fly tying,2xpZzAVGfUg,271,281,train
fly tying,O6muixDxrS4,275,285,train
fly tying,46YoCa_zcCs,350,360,train
fly tying,k8rESSC8d9Q,110,120,train
fly tying,grTi1Qb779k,230,240,train
fly tying,uL7e_JYoY8Q,187,197,train
fly tying,8RWADScBJn4,292,302,train
fly tying,j5TVj9PvrR0,54,64,train
fly tying,dGrIGBof0pM,184,194,train
fly tying,m62tCJYnUdA,4,14,train
fly tying,V9AMcbk0PO4,871,881,train
fly tying,Z0xIVyKJ31s,196,206,train
fly tying,IMRkWlvf16A,88,98,train
fly tying,jmQMjmZiqpQ,165,175,train
fly tying,tlyO5vkTHzg,67,77,train
fly tying,JKcUyT_h9w0,32,42,train
fly tying,6yZN5vdv0Ks,119,129,train
fly tying,3SObVfRLkjs,65,75,train
fly tying,EawvGjGRlDQ,532,542,train
fly tying,Tc52swiGcM0,176,186,train
fly tying,XMRBJhvcQR4,36,46,train
fly tying,MOrXDIduhhE,28,38,train
fly tying,3rlMESsuGPc,16,26,train
fly tying,QcGDdeVz3P0,369,379,train
fly tying,M2AdeeGi39w,266,276,train
fly tying,N17JuHOQrhI,128,138,train
fly tying,8UuP6Cp7d0M,80,90,train
fly tying,d0kF6We6MbU,257,267,train
fly tying,bLninoIA4Zs,427,437,train
fly tying,YGeVWOVx5n8,391,401,train
fly tying,nHn4l_PLCZM,198,208,train
fly tying,VcHWT9bqmIg,146,156,train
fly tying,423Nh9c2QHI,115,125,train
fly tying,TCfFMVZSZfw,240,250,train
fly tying,3THWaolibX4,494,504,train
fly tying,0frhp7Z-3yA,712,722,train
fly tying,rBG939F0lWs,295,305,train
fly tying,AQyRBuCMxzc,471,481,train
fly tying,ofsZI0VY1tI,752,762,train
fly tying,7Vt4ztt0ncA,210,220,train
