label,youtube_id,time_start,time_end,split
assembling computer,_8JHOkdeXPs,528,538,train
assembling computer,CnQahhjO5Rg,331,341,train
assembling computer,CSVGfeb5urs,1318,1328,train
assembling computer,RdBjGb5nixk,59,69,train
assembling computer,yEnb5ofK1ZY,327,337,train
assembling computer,DkCSYcfHL0k,371,381,train
assembling computer,2qVh-8UqTJA,20,30,train
assembling computer,BQ9Vt0ljFhg,2,12,train
assembling computer,z5AeD-TcASI,156,166,train
assembling computer,IyebbHFqXy4,93,103,train
assembling computer,98L6BL7djIw,19,29,train
assembling computer,7h0qFW6aHpk,1,11,train
assembling computer,YKmp20W0ofI,17,27,train
assembling computer,4_mLTT7JvSw,328,338,train
assembling computer,QfFBOMKyMqs,7,17,train
assembling computer,1m6O1L2Jh2M,378,388,train
assembling computer,nA_QEWrYrIo,290,300,train
assembling computer,IymRRZk3Mbo,88,98,train
assembling computer,YI_n5R3qf0g,281,291,train
assembling computer,5QfEYEguYjI,933,943,train
assembling computer,_fqTRHblQtM,312,322,train
assembling computer,d2u3FW5oEBY,191,201,train
assembling computer,O_8AbK5fPWE,2129,2139,train
assembling computer,JZ-p-KZRegI,515,525,train
assembling computer,0X6qcGl2zwg,28,38,train
assembling computer,9RkHe5kX-gQ,1326,1336,train
assembling computer,c-JkxRhD6X0,35,45,train
assembling computer,ulDQVoQf11M,403,413,train
assembling computer,FtDi3TTmMZw,424,434,train
assembling computer,P33we35oiT8,443,453,train
assembling computer,fXNveU76byw,7,17,train
assembling computer,ewaECd3fHiE,239,249,train
assembling computer,uFA7oQaqR9o,628,638,train
assembling computer,K0MYMi1A7xg,118,128,train
assembling computer,tt7RM_xAZqg,196,206,train
assembling computer,_aYskO3dbtc,130,140,train
assembling computer,noeDVvG3544,74,84,train
assembling computer,yzqzZUfcdYk,180,190,train
assembling computer,kkimSPf98tI,669,679,train
assembling computer,3sS8EeOCj1o,197,207,train
assembling computer,0VymE3o7ea4,310,320,train
assembling computer,R1IkCNKZZqY,397,407,train
assembling computer,UEpoVQo4HAk,92,102,train
assembling computer,w4LQIUeUjPA,290,300,train
assembling computer,h-cPK2xr5AY,195,205,train
assembling computer,2NVhaPZeRpA,338,348,train
assembling computer,n3EHKY1seI0,50,60,train
assembling computer,SS0ufm6pRBk,204,214,train
assembling computer,-nDK9fE_CNE,505,515,train
assembling computer,xaSbChNFG5s,164,174,train
assembling computer,OPve0TMCN54,985,995,train
assembling computer,rX3E25GG3tc,882,892,train
assembling computer,fXiyZ_azheg,104,114,train
assembling computer,RKTF_uwsWIo,3,13,train
assembling computer,m16ZAn2SF4M,386,396,train
attending conference,BpmJPQpn_sk,10,20,train
attending conference,oL8gp0vRz08,155,165,train
attending conference,j523z7M0DuU,29,39,train
attending conference,9K2KE1OT-WI,53,63,train
attending conference,_WNMwvvJm1I,78,88,train
attending conference,k4U1C2kL5d0,102,112,train
attending conference,_m4dntsoInU,71,81,train
attending conference,uxtoICB0fF0,500,510,train
attending conference,LEJh94qf2Lc,4209,4219,train
attending conference,UtID-AzL-2c,2,12,train
attending conference,5MWwV1EfJxE,514,524,train
attending conference,a-ru15LszEY,417,427,train
attending conference,mIP_KfHDxXc,1507,1517,train
attending conference,PQ8SYyvkndM,9,19,train
attending conference,pFM8FoFRNrQ,294,304,train
attending conference,G0CmnSI1Evw,41,51,train
attending conference,A0LT5On0viI,453,463,train
attending conference,XL8qlNdcegc,26,36,train
attending conference,b6nXZ0TE_gw,42,52,train
attending conference,UYzTTdK--dk,7,17,train
attending conference,he7EoRSjnqY,125,135,train
attending conference,V1Ve06cm-wU,10,20,train
attending conference,VDFtQJsCDuE,396,406,train
attending conference,pcJfnUJYU0Q,123,133,train
attending conference,X4RQJtoAtsw,383,393,train
attending conference,KpSbCbGG7no,1145,1155,train
attending conference,hW4YOep9EoQ,36,46,train
attending conference,vklmw-uD-s4,265,275,train
attending conference,K4Tm0hDJdoE,340,350,train
attending conference,co5bXhWrB1o,3,13,train
attending conference,f_ZSBXLy4Cc,16,26,train
attending conference,n9QtGXey5tk,11,21,train
attending conference,G6L7oEXtYtw,42,52,train
attending conference,LgWNYsYqaG0,24,34,train
attending conference,1_1e9AQ5RZg,691,701,train
attending conference,vk59ZBkp36U,0,10,train
attending conference,1qRsIV4VW28,2,12,train
attending conference,rdfb_U4sPxA,519,529,train
attending conference,Gg_Wzx1-Q9I,72,82,train
attending conference,9odghbaN7H4,65,75,train
attending conference,fbV1c2uflgU,5,15,train
attending conference,_SF2t2hJh7E,128,138,train
attending conference,5lOVZNpEGdw,3841,3851,train
attending conference,eZFgnz_U9Xs,9,19,train
attending conference,fJyOFpaW-Ww,266,276,train
attending conference,Yu4oPt1_ccM,98,108,train
attending conference,YvVwhz8HFXU,16,26,train
attending conference,DDafQFQ3lOA,112,122,train
attending conference,o3Mk2_NyYMQ,35,45,train
attending conference,-WFHdWUkD0Q,118,128,train
attending conference,Sp8xDs2cWZs,16,26,train
attending conference,jAUTv90y-do,86,96,train
attending conference,WDA3PgJ0iPk,84,94,train
attending conference,06LCmm_0CDg,143,153,train
attending conference,5SMtyyKaRqA,96,106,train
attending conference,VB8wOypyU_k,60,70,train
attending conference,EZfB-Wv6FoA,109,119,train
attending conference,f3VN8utcGAE,99,109,train
attending conference,nAC8cWK2AqY,50,60,train
attending conference,iwhAtpV72FM,602,612,train
attending conference,fIHiGiBnY7E,37,47,train
attending conference,XLUQ3CAaLQ8,77,87,train
attending conference,H3GbAUfZVt0,29,39,train
attending conference,it22z9_PJb8,138,148,train
attending conference,0ICJ95fyWBM,0,10,train
attending conference,5Ye5oP4XkNs,5,15,train
attending conference,TIuoYPR0VnU,31,41,train
attending conference,UCb5JgyElx4,302,312,train
attending conference,f91IrQjPjno,6,16,train
attending conference,AOeuCV4aqR8,277,287,train
attending conference,gFSdyq8vKDQ,179,189,train
attending conference,rGykeOngT8A,46,56,train
attending conference,TqLPFnVb_08,28,38,train
attending conference,6n4LbygwMMs,28,38,train
attending conference,tGjRDquA6M0,2,12,train
attending conference,9st9NxpOyJM,139,149,train
attending conference,LjCFHHKELBM,601,611,train
attending conference,TInedwCXEh4,49,59,train
attending conference,z8GaXKo4qrM,38,48,train
attending conference,n5Bn18RcMnk,30,40,train
attending conference,iWykSfeCF5I,34,44,train
attending conference,9BnR3SkYrgc,23,33,train
attending conference,yEFTGP3zDFY,143,153,train
attending conference,-3A-DZg79LQ,46,56,train
attending conference,GfmsrSh94dg,94,104,train
attending conference,cvsd7NePU7A,4,14,train
attending conference,44ZhpgXDmaQ,276,286,train
attending conference,8-yTciUcwyE,1346,1356,train
attending conference,nBYKW4kZsOc,236,246,train
attending conference,c186VrkVpDE,161,171,train
attending conference,q9s9-Z8Sjqs,96,106,train
attending conference,WtwDsMd1LDw,24,34,train
attending conference,-F_uWb1RiGw,10,20,train
attending conference,AZIaNAFX_yw,76,86,train
attending conference,A593o_iI66s,23,33,train
attending conference,j3WFKq-Cmvc,87,97,train
attending conference,z7WI9WJAnQc,209,219,train
attending conference,-YZ2TC4FDIc,29,39,train
attending conference,8D9t1Csp9Oc,249,259,train
attending conference,zN619dpHSqM,36,46,train
attending conference,zvV715zsU9I,87,97,train
attending conference,DdnJaGy3Vnc,58,68,train
attending conference,HrXAF-NK2Es,450,460,train
attending conference,8ysE4xr0gbg,697,707,train
attending conference,a0X3ESlcXAc,4,14,train
attending conference,E7Y7osxfbjg,10,20,train
attending conference,TPj1FWpeRbQ,194,204,train
attending conference,uc4TlW8ohik,3,13,train
attending conference,AL6VQxAnJZw,10,20,train
attending conference,XQmwsa_0XVQ,22,32,train
attending conference,tJMNJeTCxlY,598,608,train
attending conference,cI1xPWVHY3M,110,120,train
attending conference,65VM_gLpZQk,335,345,train
attending conference,ZDUfxtpk35Q,436,446,train
attending conference,KIok3JdN_HA,80,90,train
attending conference,o0gvwWMfmR8,32,42,train
attending conference,DFq0vjRd-5Q,30,40,train
attending conference,b8SFH-DPBGY,48,58,train
attending conference,8okOKtfglKw,32,42,train
attending conference,yZIfzdoX1Eg,802,812,train
attending conference,bDMjpRAdB6A,3796,3806,train
attending conference,ZFxPppb7lqY,26,36,train
attending conference,kDZVE0cIhxA,8568,8578,train
attending conference,IjcAnsqwQrI,92,102,train
attending conference,Yt0cnNOPy-8,13,23,train
attending conference,1uurIJt1NRQ,27,37,train
attending conference,LIkt_w9Pi3Q,5,15,train
attending conference,8KmnUgSVwZI,47,57,train
attending conference,tNpR5rXdGMA,117,127,train
attending conference,iC0MLMrBsRE,1452,1462,train
attending conference,Nxr1MMaekVM,20,30,train
attending conference,annNrSnMg9Y,155,165,train
attending conference,8OS0YqZGBUU,1121,1131,train
attending conference,AoPa-gPq6mw,125,135,train
attending conference,lI6LWe2NUEo,301,311,train
attending conference,99Nv0yFgBqA,254,264,train
attending conference,9UuSMy5fUsc,5608,5618,train
attending conference,5mnbWqzF0eo,4,14,train
attending conference,UI3fUKOUCgY,44,54,train
attending conference,w8JFOdiUYN0,1274,1284,train
attending conference,aUcrY4fvcro,839,849,train
attending conference,3EO2xzuW-64,4313,4323,train
attending conference,yMFHc9lIdFk,31,41,train
attending conference,uuDsKyO4qfs,72,82,train
attending conference,577_DeYX8Yo,43,53,train
attending conference,F9Vv3wF_Pxg,51,61,train
attending conference,I0Qw2BXvHXw,276,286,train
attending conference,Y0hLTkETpvE,30,40,train
attending conference,jx8UeFcqCx0,28,38,train
attending conference,b0TxtPtRV0Y,118,128,train
attending conference,wh7-K65_0rA,96,106,train
attending conference,On9GqIRdSec,37,47,train
