label,youtube_id,time_start,time_end,split
making pizza,3MuoFr9io7o,18,28,train
making pizza,cuflp3CoYgk,108,118,train
making pizza,6V18UQdV9IE,129,139,train
making pizza,cDE9fwnmLL4,22,32,train
making pizza,e1M9h88UxU4,351,361,train
making pizza,oKi7N6Dg5sk,29,39,train
making pizza,n6UjHnkVoNI,110,120,train
making pizza,SaRp8wITuqg,12,22,train
making pizza,HWT55Rp8LiA,154,164,train
making pizza,RO1D__DyOXk,1,11,train
making pizza,k6uQxsS0gPA,164,174,train
making pizza,sTYWiljLp1I,38,48,train
making pizza,-jswxUe334A,114,124,train
making pizza,iPeOlwu1I74,434,444,train
making pizza,YF2ehujD24U,45,55,train
making pizza,BmtctQz_KME,97,107,train
making pizza,QaoYsff3icY,56,66,train
making pizza,haMT3WdCtPw,201,211,train
making pizza,Se_BV7Ooe5I,436,446,train
making pizza,ztun97NvNKg,199,209,train
making pizza,FIlUkJUm-tw,11,21,train
making pizza,mYyDRX2ENdI,250,260,train
making pizza,PYo8HBIbA1c,153,163,train
making pizza,dIdPI2ysd00,172,182,train
making pizza,pLnnc0SNU9Q,3,13,train
making pizza,tNEYhlulHPo,17,27,train
making pizza,QomoMNVkA_M,27,37,train
making pizza,0oQr7jB9FBc,116,126,train
making pizza,0npUSk5kg-A,183,193,train
making pizza,q4aUg1qCxcQ,0,10,train
making pizza,2YdOfJKc2I8,72,82,train
making pizza,E0vZNbkWArM,4,14,train
making pizza,SPfETkjo-nw,646,656,train
making pizza,I_47u0UJp_M,69,79,train
making pizza,ZJohmpa0NRE,190,200,train
making pizza,0rGWpMgjlVU,12,22,train
making pizza,iVzd8Njr8EA,191,201,train
making pizza,1ktpu-wbgPU,8,18,train
making pizza,t3EkXMyRp5I,44,54,train
making pizza,CX0PzNA6bVY,112,122,train
making pizza,AXSmT1mktv4,122,132,train
making pizza,Tfs_GnuXZ7w,519,529,train
making pizza,bgO4eZ1iTvY,834,844,train
making pizza,AnhJ54waU5A,197,207,train
making pizza,UCbDYNJtbvg,168,178,train
making pizza,1DUMZLGjTq0,20,30,train
making pizza,mT29MT_FEws,41,51,train
making pizza,GTdGek7uVsI,238,248,train
making pizza,N23ItJseUWs,13,23,train
making pizza,SKKF5GSjjIk,121,131,train
making pizza,eAtZaKboSNA,69,79,train
making pizza,Y2fuSezPLb4,25,35,train
making pizza,A6_uoMxBDic,149,159,train
making pizza,k3YiHgIbo0s,42,52,train
making pizza,2gMMvqVr7_k,100,110,train
