label,youtube_id,time_start,time_end,split
pushing wheelchair,tzH9rsK7wYU,0,10,train
pushing wheelchair,M-KJhqofY3M,8,18,train
pushing wheelchair,4-n3SXdL6wc,105,115,train
pushing wheelchair,gARAPNGEsJU,139,149,train
pushing wheelchair,BCs-eDHPmIY,39,49,train
pushing wheelchair,SDTyeZGI1TE,1,11,train
pushing wheelchair,FqP-0fKXnDo,0,10,train
pushing wheelchair,KrouYmh7FJg,80,90,train
pushing wheelchair,FMKZpmg1KOY,67,77,train
pushing wheelchair,I1dhtLNeqIQ,15,25,train
pushing wheelchair,YiBL-JRtT7U,27,37,train
pushing wheelchair,zgk8NiAaDE4,253,263,train
pushing wheelchair,mCXZK6UgnWw,0,10,train
pushing wheelchair,ThI8dwFFdYk,1,11,train
pushing wheelchair,ES8AAUJ7QWQ,32,42,train
pushing wheelchair,SIMGkXcGGFM,45,55,train
pushing wheelchair,H0IBH2eqytI,745,755,train
pushing wheelchair,chCWEedghHQ,3,13,train
pushing wheelchair,wmPdD33ntio,0,10,train
pushing wheelchair,-wB7jtZRTxg,0,10,train
pushing wheelchair,7dsPtJaAyNk,0,10,train
pushing wheelchair,kBnlY7yamRM,63,73,train
pushing wheelchair,aAof2Aqb31A,3,13,train
pushing wheelchair,A3p-FjbypFY,8,18,train
pushing wheelchair,E1zZ_khh4sU,0,10,train
pushing wheelchair,_2lPjVv6kD8,4,14,train
pushing wheelchair,IbjSkIMmnQY,20,30,train
pushing wheelchair,S_aSxnWgjtU,35,45,train
pushing wheelchair,Oj9CPHmW-Wg,206,216,train
pushing wheelchair,MFpc-FmuvoA,8,18,train
pushing wheelchair,hqg1q7r4EEA,0,10,train
pushing wheelchair,vh1wJiG-Oy8,157,167,train
pushing wheelchair,hF3RnHrL2_Y,61,71,train
pushing wheelchair,OzRzefHZ6Sk,77,87,train
pushing wheelchair,0AV1u1_SaB4,2,12,train
pushing wheelchair,guaaXvj1018,51,61,train
pushing wheelchair,3OR11pJkCjs,13,23,train
pushing wheelchair,BzZ_EHBvwEM,2,12,train
pushing wheelchair,LCqZjRW-Jh0,13,23,train
pushing wheelchair,mpF5wFYZrvQ,13,23,train
pushing wheelchair,ODB1tBPRlpU,0,10,train
pushing wheelchair,siP0s9jUiEw,247,257,train
pushing wheelchair,aupzj-nVrpY,345,355,train
pushing wheelchair,2ticZ7RT-Cs,0,10,train
pushing wheelchair,wSJ7pl7vIz0,19,29,train
pushing wheelchair,tQHFiTwVe74,7,17,train
pushing wheelchair,3mVF1IXn_JM,5,15,train
pushing wheelchair,ALO8REjsNXc,16,26,train
pushing wheelchair,VGeiO5jYg-8,114,124,train
pushing wheelchair,chib0-g17w4,92,102,train
pushing wheelchair,fBbTjj6rb04,71,81,train
pushing wheelchair,Ao7wAWLCmnE,0,10,train
pushing wheelchair,iG0Nc2ynHpc,91,101,train
pushing wheelchair,Fvzjy3xMSZg,33,43,train
pushing wheelchair,u4JBPaPTKO8,15,25,train
pushing wheelchair,U3WR7O5w9Eo,33,43,train
pushing wheelchair,Q9nVMzTaFL0,0,10,train
pushing wheelchair,mK0dZdhpkQs,14,24,train
pushing wheelchair,VlUtIpIlhy8,5,15,train
pushing wheelchair,d32YDWfKsOA,17,27,train
pushing wheelchair,6of828qlpq0,18,28,train
pushing wheelchair,pQXsnpkY4Qs,16,26,train
pushing wheelchair,Ot_mF3BRQVM,6,16,train
pushing wheelchair,0Q9pyLC_KfI,1,11,train
pushing wheelchair,H-4QLYOp2iM,3,13,train
pushing wheelchair,hljfjFYNXM0,0,10,train
pushing wheelchair,Bylw7WL_FjQ,9,19,train
pushing wheelchair,Vd6Gve7Xjx4,397,407,train
pushing wheelchair,2r2rYpkZL0c,8,18,train
pushing wheelchair,ZcHyQ6C8R-Q,16,26,train
pushing wheelchair,ARiTqiFdum4,101,111,train
pushing wheelchair,p84ljdAVl_k,18,28,train
pushing wheelchair,OsPZIzU6b88,2,12,train
pushing wheelchair,PAXjEk4QXAE,110,120,train
pushing wheelchair,JZnIrAZ6azQ,84,94,train
pushing wheelchair,dOW66mx4crY,228,238,train
pushing wheelchair,h3Xpzl4ZgiY,36,46,train
pushing wheelchair,vUt6PSldnXw,0,10,train
pushing wheelchair,YhYl6ZjTLsU,175,185,train
pushing wheelchair,iI_wW61rne4,5,15,train
pushing wheelchair,RVTfvx5bhrY,74,84,train
pushing wheelchair,jO48raDvd-U,356,366,train
pushing wheelchair,WFvY7biotrY,6,16,train
pushing wheelchair,F0EvME5_G8c,11,21,train
pushing wheelchair,InkB5sLbB44,34,44,train
pushing wheelchair,gNHbERseymI,12,22,train
pushing wheelchair,eieF7d3CQl8,0,10,train
pushing wheelchair,yo-2snKzP-o,3,13,train
pushing wheelchair,xHxwvT1lAdc,35,45,train
pushing wheelchair,Nwl71Raiylo,38,48,train
pushing wheelchair,xPQFPLhe2sQ,51,61,train
pushing wheelchair,7WmRTXK2OGo,16,26,train
pushing wheelchair,rSRKQP7bMj0,9,19,train
pushing wheelchair,vuFfm8qfYIE,183,193,train
pushing wheelchair,PtUpfMiMCjs,192,202,train
pushing wheelchair,WQPAiLLWfJ8,70,80,train
pushing wheelchair,fpk8SgcEnyc,9,19,train
pushing wheelchair,_p_9A4tiTfI,20,30,train
pushing wheelchair,jO810PCO-mA,70,80,train
pushing wheelchair,jUJfF4ZJN0U,0,10,train
pushing wheelchair,QtVukD3Rj5I,48,58,train
pushing wheelchair,JCKyiOUlr9s,23,33,train
pushing wheelchair,o4WRifBperE,29,39,train
pushing wheelchair,8SS_em8Tp90,54,64,train
pushing wheelchair,eWXmapWdqKk,9,19,train
