label,youtube_id,time_start,time_end,split
lighting fire,qhMIzKDRKBg,40,50,train
lighting fire,_2IM5GPb-fY,12,22,train
lighting fire,KIiI8gBbiks,6,16,train
lighting fire,TeQ7_cTpcFk,0,10,train
lighting fire,8OQ1wc-n0b4,0,10,train
lighting fire,rzx5K1FTK2Q,14,24,train
lighting fire,f4so2CvH9qk,0,10,train
lighting fire,VYjMZE45RC4,9,19,train
lighting fire,KscGkc5GWZs,4,14,train
lighting fire,Y9eYA48ASwg,0,10,train
lighting fire,w4WZ-uYklSk,0,10,train
lighting fire,Ow04H2hZcjs,18,28,train
lighting fire,WeLemfOhVzQ,131,141,train
lighting fire,4EPqELRn35w,2,12,train
lighting fire,VkBdo9G5uIE,0,10,train
lighting fire,dmrAM8i2WjY,0,10,train
lighting fire,wZPwpChM_GY,2,12,train
lighting fire,p6OrkDisEq8,8,18,train
lighting fire,2gwoP5Q-hPI,0,10,train
lighting fire,efQOIVlvqU0,0,10,train
lighting fire,wyn_VSdKays,35,45,train
lighting fire,1kPg84Cxtj0,4,14,train
lighting fire,DOCHnpH8-9A,0,10,train
lighting fire,4IK9lfq6cuQ,520,530,train
lighting fire,6EUAYejR7oY,0,10,train
lighting fire,pDnrOlVrTuU,0,10,train
lighting fire,Hqg-bf5PgX4,3,13,train
lighting fire,imGu3xjGCbY,1,11,train
lighting fire,5TnLAWKkbK8,13,23,train
lighting fire,Xt0A31crCoo,12,22,train
lighting fire,rGtebzc5KuI,4,14,train
lighting fire,YeeEEO6Qox8,17,27,train
lighting fire,0wMpiRTn5bQ,16,26,train
lighting fire,I9k2PjqJ98I,104,114,train
lighting fire,-sj3HYYf78I,10,20,train
lighting fire,w5KYCDp0bOk,8,18,train
lighting fire,U6ys99grAv4,15,25,train
lighting fire,x9--qpUeAso,0,10,train
lighting fire,DbtmwL_kL8c,28,38,train
lighting fire,2ZQzxd0-ZqU,3,13,train
lighting fire,DDGlBgr0ETk,7,17,train
lighting fire,gZwGrR2O-pI,2,12,train
lighting fire,_m212DIiJe0,29,39,train
lighting fire,L11W7KyBdgk,0,10,train
lighting fire,y_mMfMdyvEY,13,23,train
lighting fire,jooxdBFTHTE,0,10,train
lighting fire,EQQYc9_xoQA,1,11,train
lighting fire,m8vMcX9Tn7c,32,42,train
lighting fire,x4j_NAcrBxk,3,13,train
lighting fire,eAaSqQW2pI0,0,10,train
lighting fire,nE5tbld9XYI,9,19,train
lighting fire,9sPSfOwKXYc,1,11,train
lighting fire,lErrtrHVoUI,466,476,train
lighting fire,42PlyOHUDcM,103,113,train
lighting fire,yBk6EwGf0KI,33,43,train
lighting fire,O7L_5NjeIpY,25,35,train
lighting fire,q9sk3w7Myv4,0,10,train
lighting fire,2kaJQhqtJ_4,0,10,train
lighting fire,ogX2lwNAd04,7,17,train
lighting fire,InqIMmUJJmM,9,19,train
lighting fire,C1mZ5LbR6zY,0,10,train
lighting fire,qZWYFG9AOCQ,0,10,train
lighting fire,TCeVXV_tka4,2,12,train
lighting fire,XyO1Z3aNK_k,1,11,train
lighting fire,QCJQG-DjqFw,0,10,train
lighting fire,xioxIuAo3Rc,0,10,train
lighting fire,4iz4xiNy51A,405,415,train
lighting fire,JbeyfBiwA_E,51,61,train
lighting fire,snjocUdBs30,183,193,train
lighting fire,ZnkTmrR16cA,149,159,train
lighting fire,t5prYWFjJA8,8,18,train
lighting fire,EVLotaZaimY,5,15,train
lighting fire,bA-en9tgAQg,159,169,train
lighting fire,EekFaciXVrk,217,227,train
lighting fire,mCq8PL2U3Lo,137,147,train
lighting fire,OnOeTVEB-2A,30,40,train
lighting fire,tfSitmgiwLQ,205,215,train
lighting fire,MxQnMWAvkgE,7,17,train
lighting fire,ya--F-wSK9Y,30,40,train
lighting fire,5sFRw56u190,0,10,train
lighting fire,vd3r4WWltVE,17,27,train
lighting fire,LJeGCdJosBk,9,19,train
lighting fire,9PL7uyBD8s8,34,44,train
lighting fire,GulaNjbBzxc,0,10,train
lighting fire,--gMWIQlLvs,122,132,train
lighting fire,FRt22Or1uS4,10,20,train
lighting fire,9FVZ2yEB9Mk,19,29,train
lighting fire,fbXAtEWQb8E,0,10,train
lighting fire,X395h9yKNpM,4,14,train
lighting fire,wKvS5h1iaPY,158,168,train
lighting fire,l8FFzL8xrjg,0,10,train
lighting fire,kMBkzTLFoOc,47,57,train
lighting fire,eBixtrSW5As,16,26,train
lighting fire,wbATCHrymXE,0,10,train
lighting fire,ZcJJ3HOq4yo,13,23,train
lighting fire,aTRDKr7xZU4,0,10,train
lighting fire,djwwp5QExBs,0,10,train
lighting fire,bjzo6Otcfvo,42,52,train
lighting fire,UgnZndw7LdQ,0,10,train
lighting fire,1BYeXcyp_N8,0,10,train
lighting fire,JJ9Jt1BZY9k,0,10,train
lighting fire,xFHsJSVQmOY,67,77,train
lighting fire,SORsMwNuu1c,108,118,train
lighting fire,YO-oQgpxVyk,61,71,train
lighting fire,42rtOis8-8k,1,11,train
lighting fire,nHOQUODYNtM,6,16,train
lighting fire,gqpWEkgIeBc,6,16,train
lighting fire,9Dbr4ene1CY,0,10,train
lighting fire,HF5afQEEqTo,132,142,train
lighting fire,4SWSaogyWSg,6,16,train
lighting fire,sa5NTNG62SY,17,27,train
lighting fire,he9MXtbV8SM,38,48,train
lighting fire,T5Asy6Yc1MM,139,149,train
lighting fire,i4Pj9c-TfSE,10,20,train
lighting fire,uU7Mn7sb7CY,0,10,train
lighting fire,U0wxIkMQ4Gk,250,260,train
lighting fire,2uetBW9BXy8,6,16,train
lighting fire,3bhr90Adf8Y,0,10,train
lighting fire,uP3ykKLyfzw,0,10,train
lighting fire,K4J7q-ZouRc,6,16,train
lighting fire,aVznN0gIDDA,12,22,train
lighting fire,FLOVcFf64hU,0,10,train
lighting fire,8wePmi4RGms,29,39,train
lighting fire,cgBD6T4LEgM,0,10,train
