label,youtube_id,time_start,time_end,split
polishing metal,5ktXPhvfvA4,17,27,train
polishing metal,YnXm9ez-76c,143,153,train
polishing metal,ZImCJwszZPA,93,103,train
polishing metal,jHNgnDho3c8,0,10,train
polishing metal,gl9cPvBVjsw,137,147,train
polishing metal,769KuiO-71Y,192,202,train
polishing metal,fOgR0hM9ttA,305,315,train
polishing metal,NLe0-0hMl-k,107,117,train
polishing metal,IqJICiZ7-Xg,96,106,train
polishing metal,HskgGevds4c,50,60,train
polishing metal,xxGPcGqe3tU,15,25,train
polishing metal,9LszufiofJI,517,527,train
polishing metal,CubOKAja7XU,1,11,train
polishing metal,rbPwwSI_Ed0,230,240,train
polishing metal,tU2OA5UFJRA,2,12,train
polishing metal,D3gCrclF_u0,17,27,train
polishing metal,fzpFgl-rJWY,10,20,train
polishing metal,3Ssh2ghqMgI,27,37,train
polishing metal,OW7QvoS_xMA,73,83,train
polishing metal,dow4mW7Ko4w,95,105,train
polishing metal,M_L8Jv-CXRY,38,48,train
polishing metal,jKNvTt_6UV0,29,39,train
polishing metal,LcKMbKhDNOY,230,240,train
polishing metal,SOXva6DBu78,80,90,train
polishing metal,PpLc6lV7uPE,61,71,train
polishing metal,6NAZu8g27b4,26,36,train
polishing metal,SX4PxivgaBc,97,107,train
polishing metal,tCeCmYEsarg,11,21,train
polishing metal,XCOFRBH4nkE,40,50,train
polishing metal,aaJ-94EJVDo,50,60,train
polishing metal,2up4X1OjgW8,35,45,train
polishing metal,-zMvcsYnffE,87,97,train
polishing metal,ZrpSTs8Y7Ao,14,24,train
polishing metal,ET_Ueb8RY_E,47,57,train
polishing metal,lpD9TRqjSyk,26,36,train
polishing metal,7Kp1CR2aqAU,3,13,train
polishing metal,T7RN6fxgnRA,57,67,train
polishing metal,qAG_kkQaVao,14,24,train
polishing metal,NI5-b41gKvY,34,44,train
polishing metal,YMuWrI-sCj8,858,868,train
polishing metal,aui-g3m1Gm4,111,121,train
polishing metal,b6ijDsGtQQg,87,97,train
polishing metal,MPUPIewMpw8,45,55,train
polishing metal,ztgDbXegQPA,10,20,train
polishing metal,F1C1sdOcSRE,69,79,train
polishing metal,rnsgqP7I8gw,0,10,train
polishing metal,u60vo210LyM,20,30,train
polishing metal,HNc4traSZR4,15,25,train
polishing metal,8ghRFzMJljc,47,57,train
polishing metal,oziHxx7k5rc,203,213,train
polishing metal,9EEdfo0IW0g,0,10,train
polishing metal,x6AyohvLOyc,0,10,train
polishing metal,Z23-qKwZlUQ,9,19,train
polishing metal,iWCaBU_8Fks,81,91,train
polishing metal,zv6VdVK0xZc,36,46,train
polishing metal,L7SxlikQxYY,5,15,train
polishing metal,b_OQPcA5D8I,12,22,train
polishing metal,Aza_nVYWvE0,4,14,train
polishing metal,9bvpkltp92M,8,18,train
polishing metal,-1I9Cr36siQ,35,45,train
polishing metal,uoLEEk4Nmpg,9,19,train
polishing metal,2Zig0tyuTj8,34,44,train
polishing metal,4zLbeYpSFK8,11,21,train
polishing metal,iiZ9tgsQ47g,399,409,train
polishing metal,7P58acLHhlE,1,11,train
polishing metal,-aOTbFbuwXo,0,10,train
polishing metal,jKfMmiucCrE,3,13,train
polishing metal,qm8QOzDp7FM,658,668,train
polishing metal,yVV5BLQ4Lf0,64,74,train
polishing metal,mO7sQNKo69A,12,22,train
polishing metal,LfWY9VEmsvc,65,75,train
polishing metal,XP8K_PMlB-Y,279,289,train
polishing metal,-nir3wn6bwY,107,117,train
polishing metal,oQQaFODk5V4,136,146,train
polishing metal,whahukSBY5Y,33,43,train
polishing metal,nhyUVrmGCO0,237,247,train
polishing metal,t3MIwtkE56g,60,70,train
polishing metal,72NciIJrdXI,11,21,train
polishing metal,OJnBwZh7pcA,0,10,train
polishing metal,k39Ui3jRqlQ,127,137,train
polishing metal,_eeS2uXKu_g,232,242,train
polishing metal,EjBrEbTQPpE,0,10,train
polishing metal,tJ_h0qSFPBo,181,191,train
polishing metal,ypL28sxEumA,285,295,train
polishing metal,OH0NYWaur3s,81,91,train
polishing metal,EDo_jHB79wY,2,12,train
polishing metal,u6Ttrq5WbQs,55,65,train
polishing metal,l1Ywpb0gyqI,121,131,train
polishing metal,afWPfLacjrk,513,523,train
polishing metal,plnVBI9c0kE,119,129,train
polishing metal,e47t62kcIhQ,0,10,train
polishing metal,6Vlm60ZB46I,128,138,train
polishing metal,Vu_0ZexXdGE,1,11,train
polishing metal,6v6tnbGgyck,214,224,train
polishing metal,8hg-NHD6kSA,0,10,train
polishing metal,p8IvgaS0tRw,0,10,train
polishing metal,e9QdKDf7dDg,38,48,train
polishing metal,eyNmk0X9gzI,2,12,train
polishing metal,E4yLNUjjT8s,0,10,train
polishing metal,Df8gRN2gLnU,83,93,train
polishing metal,pbt-AoPN2e0,404,414,train
polishing metal,6Vpd3IMKFRw,5,15,train
polishing metal,f-cTQ2cotNk,0,10,train
polishing metal,Raajo1ttWRE,40,50,train
polishing metal,WfCn1_fogF0,203,213,train
polishing metal,Vp-aL7ega5o,37,47,train
polishing metal,sH1CYdFKJGo,0,10,train
polishing metal,lbmrFUHyasE,117,127,train
polishing metal,R_R7As-VSfo,18,28,train
polishing metal,ibSEZeGNENI,73,83,train
polishing metal,eXD4-LxoX2Y,178,188,train
polishing metal,S3G02QeABZs,41,51,train
