label,youtube_id,time_start,time_end,split
shuffling cards,WOusC3kog8o,0,10,train
shuffling cards,1ug3UIC9tVw,221,231,train
shuffling cards,D8yrwtarRuQ,4,14,train
shuffling cards,ma2ohcVhcvM,5,15,train
shuffling cards,7aJVyx70HMU,143,153,train
shuffling cards,787iDRk38AM,69,79,train
shuffling cards,ZCX4sdrJ7iM,94,104,train
shuffling cards,8DNR7UQk-YE,48,58,train
shuffling cards,XhRue22oOnY,114,124,train
shuffling cards,8NGLXVohup4,7,17,train
shuffling cards,H-iQtF6OJFU,0,10,train
shuffling cards,poFVJRMGeNY,10,20,train
shuffling cards,kXf2HyxZSt4,38,48,train
shuffling cards,6rckSiRSAWM,3,13,train
shuffling cards,Eq536ZkQjuY,63,73,train
shuffling cards,ZRfE7qxHse8,9,19,train
shuffling cards,s7r5UoWK5e8,14,24,train
shuffling cards,eExO2Vb5xt4,93,103,train
shuffling cards,xHpzxZWtMDQ,95,105,train
shuffling cards,_1ndCMDNW0U,6,16,train
shuffling cards,F4geQ5BX5sI,49,59,train
shuffling cards,lSsCfj39phE,17,27,train
shuffling cards,dmGnt-WvxkI,11,21,train
shuffling cards,7MQWt6v3ugI,9,19,train
shuffling cards,74DfsB4lpAs,33,43,train
shuffling cards,-JwNKpiXni4,43,53,train
shuffling cards,j6o1rv8WdjU,38,48,train
shuffling cards,FhQEYbevZlg,165,175,train
shuffling cards,nDcx-G5XD-M,72,82,train
shuffling cards,V6JVRzu7f2s,30,40,train
shuffling cards,eXiQmYi8LIo,65,75,train
shuffling cards,teKEg4YEKZs,2,12,train
shuffling cards,T4SpOpTvOXM,78,88,train
shuffling cards,UCY3zDLRLe0,102,112,train
shuffling cards,UbOuOpMuO3A,21,31,train
shuffling cards,L1-6Jouce3E,12,22,train
shuffling cards,alPkSVAs7ro,16,26,train
shuffling cards,3U7CvemVrTw,18,28,train
shuffling cards,6KzxzGI7sEM,72,82,train
shuffling cards,nEh7vaX6Pqk,85,95,train
shuffling cards,vwBIEtsVB3s,17,27,train
shuffling cards,2baUstrtrNY,6,16,train
shuffling cards,TyfXyXM0FBE,56,66,train
shuffling cards,1tdo9cg9dQw,498,508,train
shuffling cards,Xf0XdDf3JU0,9,19,train
shuffling cards,QpCmnz6ju78,56,66,train
shuffling cards,8VFNb3ZMMTo,7,17,train
shuffling cards,afPFHrEmiWY,58,68,train
shuffling cards,81yKGOF8PsI,0,10,train
shuffling cards,N8duNH0MAQQ,0,10,train
shuffling cards,HYiWN9KKQRE,4,14,train
shuffling cards,g_eIZUJvGDE,15,25,train
shuffling cards,8b0vRHwJWzk,137,147,train
shuffling cards,JJDJTZVS1R8,53,63,train
shuffling cards,RZqVTYuZMqU,20,30,train
shuffling cards,AhtaJI2ZMxU,10,20,train
shuffling cards,A_eIHzWki7I,91,101,train
shuffling cards,y6Vvyd81pbM,9,19,train
shuffling cards,L1ttGYmW6ig,10,20,train
shuffling cards,U1D7YiWOqqg,10,20,train
shuffling cards,j5SByb-0Mz8,42,52,train
shuffling cards,Burjy7C6Ktk,0,10,train
shuffling cards,-dxZzuZfmOo,15,25,train
shuffling cards,YdemqAmwJsM,41,51,train
shuffling cards,y4kKT2fwDpA,15,25,train
shuffling cards,9Cbsdb9XX80,36,46,train
shuffling cards,51ie2klUkwg,149,159,train
shuffling cards,MJK6_-D-7hk,6,16,train
shuffling cards,6doIbUB7q4g,45,55,train
shuffling cards,EFDv9qWonhQ,77,87,train
shuffling cards,RFFWyCrNaps,9,19,train
shuffling cards,utYOYpifnSA,146,156,train
shuffling cards,I3xkucLE3vg,23,33,train
shuffling cards,uAHjyLVxcdk,20,30,train
shuffling cards,wEd6h0GeOzk,78,88,train
shuffling cards,l7NQnaV_RYE,189,199,train
shuffling cards,X-d3EVNh9TE,3,13,train
shuffling cards,_TUcHlaWP-A,37,47,train
shuffling cards,hGl_WJvXv94,44,54,train
shuffling cards,4-Vc-aGsuPQ,54,64,train
shuffling cards,eR2s0lKNMF0,22,32,train
shuffling cards,j6ipQ_aS4x8,0,10,train
shuffling cards,cEgMndyemjQ,1,11,train
shuffling cards,v6YXYfq8CXc,18,28,train
shuffling cards,BC2oTBuHokE,65,75,train
shuffling cards,LMYU0pjOv5o,27,37,train
shuffling cards,i36aM_QXdJA,313,323,train
shuffling cards,0alBke15mek,45,55,train
shuffling cards,TcZI2r4tIWo,10,20,train
shuffling cards,E4pDfyXXJRo,33,43,train
shuffling cards,C205KrVlLyk,265,275,train
shuffling cards,0lpIb5Ql0j8,34,44,train
shuffling cards,OHASCNFEB8E,2,12,train
shuffling cards,nHs1d4EdkB8,128,138,train
shuffling cards,-yNGuu-nuiI,37,47,train
shuffling cards,DlgYv44tVSU,286,296,train
shuffling cards,nexz0R4Bvd4,361,371,train
shuffling cards,PSjM5D2j0UI,108,118,train
shuffling cards,v3mBJf7Hjiw,4,14,train
shuffling cards,YI9-Rwcw70Y,21,31,train
shuffling cards,y50_h7qvv5U,35,45,train
shuffling cards,c1KTzEboO6s,26,36,train
shuffling cards,juoOExO59lI,395,405,train
shuffling cards,SFTayOZjz2g,1,11,train
shuffling cards,BEgzvCb6e30,220,230,train
shuffling cards,E5oNOXT6cgI,40,50,train
shuffling cards,YvTkhqNmrIw,27,37,train
shuffling cards,f6XPKM2F6gk,153,163,train
shuffling cards,6qOrDX9RKV0,4,14,train
shuffling cards,pRf8cRFPx0w,71,81,train
shuffling cards,cdAvgFQPjTY,1,11,train
shuffling cards,3RM37dl-87Q,69,79,train
shuffling cards,n1tXuUAPmvU,36,46,train
shuffling cards,5AOY476zMd0,82,92,train
shuffling cards,Mw_MoVHE0mk,28,38,train
shuffling cards,h0hrxuXB2As,22,32,train
shuffling cards,-FrLZh565Ew,41,51,train
shuffling cards,hOb3wBG52eQ,21,31,train
shuffling cards,r213Sn3B9lo,2,12,train
shuffling cards,4MlTpOYeyGs,13,23,train
shuffling cards,_hfABkqya1A,150,160,train
shuffling cards,5RK2vVd7Xik,85,95,train
shuffling cards,U32CYCDne60,138,148,train
shuffling cards,8fDfE_qfX0A,10,20,train
shuffling cards,Gk9WRaIiwus,17,27,train
shuffling cards,fnIbOeGfVpM,141,151,train
shuffling cards,aT0YFvFZVyw,11,21,train
shuffling cards,dNHtU7xbo0c,51,61,train
shuffling cards,ahJUSmTFnnw,8,18,train
shuffling cards,tf-qUvCjXJg,57,67,train
shuffling cards,slqr8Kf5HHc,7,17,train
shuffling cards,ZfF3Pf2Bd-Q,11,21,train
shuffling cards,ujXbbCR7RTs,2,12,train
shuffling cards,z7KkKrOUY2Y,4,14,train
shuffling cards,M3ayMBpHw1w,31,41,train
shuffling cards,8_CZpnLHMT4,51,61,train
shuffling cards,jESrqz7dSHQ,0,10,train
shuffling cards,Zkf7gHYzlxI,229,239,train
shuffling cards,Q52rzWSTvGw,150,160,train
shuffling cards,Uelov8pxTm0,15,25,train
shuffling cards,S_l6xK_9l0Y,23,33,train
shuffling cards,QYnv5mPgdP0,4,14,train
shuffling cards,q_fGbhfyMS4,138,148,train
shuffling cards,JEYTe0lbwBA,31,41,train
shuffling cards,Npg2xhfPjGo,15,25,train
shuffling cards,iB00zR4JPWg,29,39,train
shuffling cards,DL8e_Iaeuh8,2,12,train
shuffling cards,bPD6eS6CUXg,165,175,train
shuffling cards,t0eicBxBsnw,4,14,train
shuffling cards,9Y1YLlSD_ic,182,192,train
shuffling cards,Wuz7Y8KVwJI,45,55,train
shuffling cards,IbmmbSlSwN0,53,63,train
shuffling cards,q-ME9cgQ0g0,165,175,train
shuffling cards,Nj6_t2pwvlA,67,77,train
shuffling cards,mhXnSrNy8lY,26,36,train
shuffling cards,DJ1E3vkErBc,57,67,train
shuffling cards,-iP1KKdNujI,50,60,train
shuffling cards,0nPmDM79H0Y,99,109,train
shuffling cards,QAhpyuaPppY,26,36,train
shuffling cards,EuYxbxrDA5k,0,10,train
shuffling cards,zpa6VR9XvtQ,32,42,train
shuffling cards,1JKAqYVWsj8,8,18,train
shuffling cards,h2k_b_WREOI,11,21,train
shuffling cards,_iWQOvh0R-E,58,68,train
shuffling cards,sX1Ff9YqsMI,3,13,train
shuffling cards,8nI8cNQneZ4,80,90,train
shuffling cards,4wAx5U7IKuU,13,23,train
shuffling cards,N8XqFHOq4vU,22,32,train
shuffling cards,O9RGJXJ2jbg,0,10,train
shuffling cards,8OxIUyKgyO8,13,23,train
shuffling cards,EDdy-2N16-4,29,39,train
shuffling cards,b3l1JM4Ci4Q,38,48,train
shuffling cards,K8w6mpKETck,28,38,train
shuffling cards,q1nHZzw4NRo,38,48,train
shuffling cards,4jVTKhd45Ds,1,11,train
shuffling cards,h8jZNqH86vE,54,64,train
shuffling cards,q3gBBF4sAvM,23,33,train
shuffling cards,wb1b6aPEowM,20,30,train
shuffling cards,_5Aue4VZ09s,35,45,train
shuffling cards,hEAa-TNSir0,142,152,train
shuffling cards,db5BIctQrZ8,0,10,train
shuffling cards,4FzFTjo0c_U,31,41,train
shuffling cards,Cr0b0ilGo7g,163,173,train
shuffling cards,mCtEGdskHF4,60,70,train
shuffling cards,qd-86CG-5Qk,0,10,train
shuffling cards,EiXdWyqr83I,7,17,train
shuffling cards,-3lhp17hpGw,83,93,train
shuffling cards,pyIo8bK-rno,76,86,train
shuffling cards,6JUGQyNudH0,73,83,train
shuffling cards,ZlZ7vXLcNZk,67,77,train
shuffling cards,E1VVM5QG6Fs,33,43,train
shuffling cards,LNHweeCG0a8,42,52,train
shuffling cards,NG6_RC1gjLY,34,44,train
shuffling cards,3iQ57db5EBE,70,80,train
shuffling cards,pdjVXlag1cM,528,538,train
shuffling cards,IIw60_OyOuk,44,54,train
shuffling cards,-3t2tQHIpZw,1,11,train
shuffling cards,kiPYblE71ys,1,11,train
shuffling cards,B343S8XEFmw,43,53,train
shuffling cards,e87ikbTqpgI,56,66,train
shuffling cards,Uf-AuZUP-o0,270,280,train
shuffling cards,g2AE37dOkA0,51,61,train
shuffling cards,FdcX2MJIxu8,5,15,train
shuffling cards,7DOo5rwvlLA,123,133,train
shuffling cards,3I-y015EVGc,0,10,train
shuffling cards,6n1rFIxQNqU,31,41,train
shuffling cards,Por5v0MAZvo,145,155,train
shuffling cards,yB4m5OiiN1c,10,20,train
shuffling cards,p9HePws5-fM,12,22,train
shuffling cards,UepC9Y0_1x4,42,52,train
shuffling cards,EhLghmUwIRo,0,10,train
shuffling cards,ODShKBB_J50,89,99,train
shuffling cards,9qN_MFSmC0g,4,14,train
shuffling cards,T7r0dzZK9t0,39,49,train
shuffling cards,7UZ2nWkx0ms,3,13,train
shuffling cards,nI-Kespln3k,40,50,train
shuffling cards,_0Rh5cp26to,53,63,train
shuffling cards,eF8TDo7ODJo,109,119,train
shuffling cards,jH_wCWqic4k,77,87,train
shuffling cards,W8y6FIxxOo0,3,13,train
shuffling cards,ZqEEPfOfK6Y,72,82,train
shuffling cards,rCSd1-ZsF6M,187,197,train
shuffling cards,CXfbSGVdV1s,59,69,train
shuffling cards,g3eXi0A0DLc,30,40,train
shuffling cards,54Dj3NbJsdw,91,101,train
shuffling cards,j1Q4RJ9jGIg,122,132,train
shuffling cards,ajBgZ72Xl-M,92,102,train
shuffling cards,lYh2kwU3kPc,64,74,train
shuffling cards,8NuCJ2fAWJE,60,70,train
shuffling cards,_xkhgmUda3o,197,207,train
shuffling cards,BAiUFVi7nXo,74,84,train
shuffling cards,N7D6PSJz5aI,49,59,train
shuffling cards,L33c8oTFJbI,201,211,train
shuffling cards,Ri0ptqKXq10,13,23,train
shuffling cards,bMOsswC8yH8,403,413,train
shuffling cards,tsEEc4yW-q0,11,21,train
shuffling cards,X8glOTnlIC0,37,47,train
shuffling cards,C0Gs9VX9Wkw,95,105,train
shuffling cards,WD29HjymLNQ,74,84,train
shuffling cards,8wh6bRHnx84,48,58,train
shuffling cards,EPPXvrbi9LY,79,89,train
shuffling cards,nAfwlDyfj_c,32,42,train
shuffling cards,_s3tEB86EJI,129,139,train
shuffling cards,FBMXttzZ3Ng,46,56,train
shuffling cards,WMJCPOzD1Nw,52,62,train
shuffling cards,IBZMILqIpSk,42,52,train
shuffling cards,3DxqwkHqVEc,62,72,train
shuffling cards,x3uzvxPhxy4,90,100,train
shuffling cards,P0WLVC3DsoE,11,21,train
shuffling cards,qt_SBDjBeRQ,11,21,train
shuffling cards,8RL7CJgS1CQ,33,43,train
shuffling cards,nIeba1IHyWA,73,83,train
shuffling cards,lhnu6sdGsd8,13,23,train
shuffling cards,h2qKJ8PpSFA,0,10,train
shuffling cards,ppbGM9NaAtA,55,65,train
shuffling cards,NkmLeArSzJ0,74,84,train
shuffling cards,eWthkFVtT18,46,56,train
shuffling cards,c8eNuvwFM9U,65,75,train
shuffling cards,Snzs0QDUSQE,91,101,train
shuffling cards,iyjwFqfGeSU,46,56,train
shuffling cards,Ez69530FbBM,0,10,train
shuffling cards,aKB-g4824jE,2,12,train
shuffling cards,pV1S6VPCJ2I,35,45,train
shuffling cards,Sd6Ga1ajFaY,528,538,train
shuffling cards,3QhJq11GHCg,387,397,train
shuffling cards,09iprReH2So,146,156,train
shuffling cards,fCJ3iRbX04U,62,72,train
shuffling cards,SAjWZENc-54,24,34,train
shuffling cards,lh97KZ3-G3o,43,53,train
shuffling cards,geGN5iEGLpU,254,264,train
shuffling cards,YmQ8DwUQGqA,3,13,train
shuffling cards,uUyaYI8a0-Q,16,26,train
shuffling cards,E0DmRreS1Jc,30,40,train
shuffling cards,JPfdnO6Qcj8,3,13,train
shuffling cards,Tc07vDEymmk,3,13,train
shuffling cards,xNsVrCJKKCQ,39,49,train
shuffling cards,K2wtB0eXk_4,7,17,train
shuffling cards,IR9iwJ0JEiQ,75,85,train
shuffling cards,RBvXqHR79RI,16,26,train
shuffling cards,ecJOZGsrqdk,17,27,train
shuffling cards,ZKzXuAG7rmw,50,60,train
shuffling cards,-S5q7b5fBPs,0,10,train
shuffling cards,IB3FLM5D7n8,165,175,train
shuffling cards,UaVfXb-lNAg,1,11,train
shuffling cards,chNlXhEoWyM,4,14,train
shuffling cards,gIo9STzSLso,15,25,train
shuffling cards,1fVuX_PNjfA,29,39,train
shuffling cards,bAo3lOWL0KQ,2,12,train
shuffling cards,_X08QKgVw2E,24,34,train
shuffling cards,OVuayKjrU68,2,12,train
shuffling cards,ibzQpK8e9B0,26,36,train
shuffling cards,giY092xl2OE,94,104,train
shuffling cards,3oKbqH3qSW8,61,71,train
shuffling cards,g08zT215dL0,16,26,train
shuffling cards,XJxQpU-67ug,94,104,train
shuffling cards,ecuMIJiG8HQ,268,278,train
shuffling cards,PCekFdgQsxM,23,33,train
shuffling cards,tRad1wTWFDQ,156,166,train
shuffling cards,x41H1Rn4H_U,44,54,train
shuffling cards,eGVqELkGE7M,57,67,train
shuffling cards,QHhr6qPaXnk,57,67,train
shuffling cards,MEthJ16GOig,79,89,train
shuffling cards,Gn2E2q6y-ZI,7,17,train
shuffling cards,pV6JTapQGWg,58,68,train
shuffling cards,Z09ZttWqutY,3,13,train
shuffling cards,LqeiFJktJ04,6,16,train
shuffling cards,E0HcmCmv8rw,69,79,train
shuffling cards,6D5eqVcomNo,0,10,train
