label,youtube_id,time_start,time_end,split
tying knot (not on a tie),kRAFgy6ywUo,58,68,train
tying knot (not on a tie),-EjCmxtz6AE,62,72,train
tying knot (not on a tie),buREDvd5FEU,17,27,train
tying knot (not on a tie),011LjOfVoDE,28,38,train
tying knot (not on a tie),X9NE1tPej4I,29,39,train
tying knot (not on a tie),7LcRVGq9lzo,76,86,train
tying knot (not on a tie),lgdr4h0-9TI,55,65,train
tying knot (not on a tie),Pvd9hwrNS-U,155,165,train
tying knot (not on a tie),il_ATu6xDlo,15,25,train
tying knot (not on a tie),2D7jw6-jsCQ,33,43,train
tying knot (not on a tie),f7Iv6QJ-NSE,37,47,train
tying knot (not on a tie),yJJvTC0U4Cg,128,138,train
tying knot (not on a tie),vL5KN_xtguA,0,10,train
tying knot (not on a tie),CLTpo7txAh8,19,29,train
tying knot (not on a tie),ibZp6mAO_r8,7,17,train
tying knot (not on a tie),Hp5XWarpu8g,52,62,train
tying knot (not on a tie),m6XtaIyHB7A,203,213,train
tying knot (not on a tie),A8rPK1Ivl14,47,57,train
tying knot (not on a tie),f8BjSIg533Q,55,65,train
tying knot (not on a tie),BBxXjjLNzwQ,54,64,train
tying knot (not on a tie),zZMUsPvOKsc,114,124,train
tying knot (not on a tie),K4y2FPIlLNQ,35,45,train
tying knot (not on a tie),bbiMQoJ_wnI,2,12,train
tying knot (not on a tie),7sBoFoOVo-s,40,50,train
tying knot (not on a tie),Xrw8RDFcU-E,42,52,train
tying knot (not on a tie),_bHrR1lBxLU,8,18,train
tying knot (not on a tie),2Amx4hOvSlc,48,58,train
tying knot (not on a tie),p7cAWZQM0Xg,78,88,train
tying knot (not on a tie),_3MpuT_4vYE,86,96,train
tying knot (not on a tie),aqwcL8KMJ60,17,27,train
tying knot (not on a tie),jOKkgmZc_AI,19,29,train
tying knot (not on a tie),0886v4d06mk,2,12,train
tying knot (not on a tie),blwMKql8430,25,35,train
tying knot (not on a tie),OIIApjwnrUY,89,99,train
tying knot (not on a tie),ALVqDEEPNjE,197,207,train
tying knot (not on a tie),_JqzzXFMTBs,128,138,train
tying knot (not on a tie),A170X4o-TRw,77,87,train
tying knot (not on a tie),BRlTdgVsOfc,62,72,train
tying knot (not on a tie),Fd3DT9oeVUc,204,214,train
tying knot (not on a tie),jwIB9wuheSM,39,49,train
tying knot (not on a tie),jUP0Z9nRU7Q,436,446,train
tying knot (not on a tie),PhiWYgxiRLU,5,15,train
tying knot (not on a tie),h9PMlRRlLxA,42,52,train
tying knot (not on a tie),NcLUpu0jeAs,36,46,train
tying knot (not on a tie),r1D8HmF9ezY,339,349,train
tying knot (not on a tie),YgsXBUCWC9w,41,51,train
tying knot (not on a tie),4_-0q4ctFK4,53,63,train
tying knot (not on a tie),PpFCs_qHHu0,25,35,train
tying knot (not on a tie),ZjS6u9TvdUU,64,74,train
tying knot (not on a tie),i8eF8qllGcs,57,67,train
tying knot (not on a tie),yJ_GGzcJ0GU,22,32,train
tying knot (not on a tie),UcD_AzKxle4,7,17,train
tying knot (not on a tie),CCz4FYWfyUU,10,20,train
tying knot (not on a tie),dt3GJ-ebxhU,7,17,train
tying knot (not on a tie),UoPuinmsX_o,84,94,train
tying knot (not on a tie),38PmNtY4FL4,14,24,train
tying knot (not on a tie),PMm8b1J7JoU,40,50,train
tying knot (not on a tie),_sUqDzvynnc,2,12,train
tying knot (not on a tie),bHzpwSrA9tk,3,13,train
tying knot (not on a tie),QiwlysQ3KNc,0,10,train
tying knot (not on a tie),ONgr0P1Lnxk,12,22,train
tying knot (not on a tie),DPeAF9WVEhA,59,69,train
tying knot (not on a tie),hb_s2ep4ajA,79,89,train
tying knot (not on a tie),gclFpQVg868,17,27,train
tying knot (not on a tie),Ok55dY6bYVY,26,36,train
tying knot (not on a tie),ja5mBZ5aELo,9,19,train
tying knot (not on a tie),vURKAiQRy8I,13,23,train
tying knot (not on a tie),Q4B0bft1Pl4,56,66,train
tying knot (not on a tie),XYzyX8NflU8,119,129,train
tying knot (not on a tie),BkadvVPANis,25,35,train
tying knot (not on a tie),wBfAdJsTqKI,31,41,train
tying knot (not on a tie),HMGPlsd0W00,36,46,train
tying knot (not on a tie),_rxLgOzZMC0,46,56,train
tying knot (not on a tie),Mk67XL5_qJI,141,151,train
tying knot (not on a tie),03dHaEVHpKA,30,40,train
tying knot (not on a tie),RlvZQJ4oODI,224,234,train
tying knot (not on a tie),jqkPY7EFZuY,102,112,train
tying knot (not on a tie),QC5ZctbmC0o,37,47,train
tying knot (not on a tie),611JWRtkjOc,62,72,train
tying knot (not on a tie),3cEz2chcFkw,25,35,train
tying knot (not on a tie),x-B_HovpsSs,460,470,train
tying knot (not on a tie),AjRFdQuhCfo,7,17,train
tying knot (not on a tie),3oRZjkKdSt4,73,83,train
tying knot (not on a tie),mCldOF66-Yk,41,51,train
tying knot (not on a tie),S-rP8l-BUds,23,33,train
tying knot (not on a tie),i3KLLi9tJO8,3,13,train
tying knot (not on a tie),k6EUIgwSaNg,32,42,train
tying knot (not on a tie),NLzbfJMNU28,2,12,train
tying knot (not on a tie),0yBjcWvqHIs,58,68,train
tying knot (not on a tie),Y7JzXus62R0,33,43,train
tying knot (not on a tie),jnWpypxIXt0,148,158,train
tying knot (not on a tie),VfkxDO0XLZo,29,39,train
tying knot (not on a tie),qdRpK7oBOYs,57,67,train
tying knot (not on a tie),2npbmbsl66k,1,11,train
tying knot (not on a tie),jL7XvPSyD5w,21,31,train
tying knot (not on a tie),OVCeRAU5Zio,134,144,train
tying knot (not on a tie),Q37qX9aDj9c,70,80,train
tying knot (not on a tie),BOhc3JWDVlo,316,326,train
tying knot (not on a tie),N7VFB2JpXeI,0,10,train
tying knot (not on a tie),1QBCZmjDt9s,36,46,train
tying knot (not on a tie),Vq-AklM2Q-c,78,88,train
tying knot (not on a tie),O8RICwJAPcg,123,133,train
tying knot (not on a tie),Zy_gN8f5nwE,163,173,train
tying knot (not on a tie),FY7Q5LbfgCQ,16,26,train
tying knot (not on a tie),3JxAWyYcU4s,59,69,train
tying knot (not on a tie),FFNinEFyS5Y,104,114,train
tying knot (not on a tie),ewxB5Qy7OAU,448,458,train
tying knot (not on a tie),dPuA5rfbEEg,218,228,train
tying knot (not on a tie),LD1gWbp9zKo,138,148,train
tying knot (not on a tie),N24OQp1d4XM,58,68,train
tying knot (not on a tie),Jfnctw_DYyw,71,81,train
tying knot (not on a tie),pg4xj4EUi4g,34,44,train
tying knot (not on a tie),TEpa3Ug8uTg,86,96,train
tying knot (not on a tie),1FdHTAAZlxI,491,501,train
tying knot (not on a tie),YAcpWkI66s8,10,20,train
tying knot (not on a tie),lXI4brV6wks,23,33,train
tying knot (not on a tie),vcs8hFD-RMc,116,126,train
tying knot (not on a tie),0EbWrm3U7ow,109,119,train
tying knot (not on a tie),V0zQZ6zXIao,122,132,train
tying knot (not on a tie),KJN44tCNzew,33,43,train
tying knot (not on a tie),8xis0ocfOIQ,114,124,train
tying knot (not on a tie),4I3MWD4vtRU,0,10,train
tying knot (not on a tie),R3OUzQle1cQ,140,150,train
tying knot (not on a tie),JJAXBeBODPI,65,75,train
tying knot (not on a tie),q44JmoHe9Ic,4,14,train
tying knot (not on a tie),7flKCpOLit4,241,251,train
tying knot (not on a tie),UqqVA3Ujhjc,20,30,train
tying knot (not on a tie),YtXCA8ERQ-g,183,193,train
tying knot (not on a tie),5GQ74pknbDs,58,68,train
tying knot (not on a tie),zg4bt1HeleM,30,40,train
tying knot (not on a tie),9bRoV-3xqcs,367,377,train
tying knot (not on a tie),oOzObO7J5A8,36,46,train
tying knot (not on a tie),DF6gRJf4dGc,11,21,train
tying knot (not on a tie),cfnBSfedLQA,49,59,train
tying knot (not on a tie),rVp336mMgnw,82,92,train
tying knot (not on a tie),HyuN6cRGxiQ,156,166,train
tying knot (not on a tie),Ser88L0K4wM,44,54,train
tying knot (not on a tie),xbQs0rIWX-A,47,57,train
tying knot (not on a tie),4b3-lKtV9Yk,10,20,train
tying knot (not on a tie),a0axt7n0GuQ,10,20,train
tying knot (not on a tie),OMBejH29Hu0,24,34,train
tying knot (not on a tie),1ralQKlG-ks,2,12,train
tying knot (not on a tie),UImVeFRANgw,22,32,train
tying knot (not on a tie),On5JVsLLKik,64,74,train
tying knot (not on a tie),Vbk4umMSVyw,11,21,train
tying knot (not on a tie),rBTtU2ufWng,23,33,train
tying knot (not on a tie),I8PEb-Qw0HY,16,26,train
tying knot (not on a tie),42Lra6gS01E,30,40,train
tying knot (not on a tie),S4Ti6VPH_Hs,16,26,train
tying knot (not on a tie),IziJobnxIu0,5,15,train
tying knot (not on a tie),lgqKAGJ4Dh8,13,23,train
tying knot (not on a tie),mwtABO045Mk,55,65,train
tying knot (not on a tie),ze47Ryysr4U,61,71,train
tying knot (not on a tie),t4xHNDNAlhc,29,39,train
tying knot (not on a tie),0HHxzWE4sCE,140,150,train
tying knot (not on a tie),1_ol6k0ns70,2,12,train
tying knot (not on a tie),pfLn2Vu2oJo,51,61,train
tying knot (not on a tie),0Ri446iBnFs,30,40,train
tying knot (not on a tie),7HdTpjTeKS4,288,298,train
tying knot (not on a tie),FIVsXDY-510,20,30,train
tying knot (not on a tie),_Ba3prtlAi8,0,10,train
tying knot (not on a tie),k-gnM_AmGWc,28,38,train
tying knot (not on a tie),u8GgAiDvZEk,13,23,train
tying knot (not on a tie),EOa5YQsC8UY,0,10,train
tying knot (not on a tie),VIBT7WVqocY,126,136,train
tying knot (not on a tie),ObhFvFw7XWE,257,267,train
tying knot (not on a tie),z4z5uOy0mHA,7,17,train
tying knot (not on a tie),-CVRr_3H9_8,22,32,train
tying knot (not on a tie),dRWY-nZM6R4,46,56,train
tying knot (not on a tie),UJsea_pD0YU,212,222,train
tying knot (not on a tie),eastya8o9G4,6,16,train
tying knot (not on a tie),vGDU1rT0bYo,23,33,train
tying knot (not on a tie),Xh0eZ_N3NZI,140,150,train
tying knot (not on a tie),Y1O38JOoMxA,0,10,train
tying knot (not on a tie),n-_4koFpJ5s,10,20,train
tying knot (not on a tie),UgjogfYqf8g,47,57,train
tying knot (not on a tie),QjsDNPDrzNg,278,288,train
tying knot (not on a tie),XO4HDJhsdlE,77,87,train
tying knot (not on a tie),S7GvVrlDYyQ,142,152,train
tying knot (not on a tie),U5tKl0PY0wY,1,11,train
tying knot (not on a tie),l2c9Rccqf4E,41,51,train
tying knot (not on a tie),zoT_Up84MZg,63,73,train
tying knot (not on a tie),OGntO_UOTlU,32,42,train
tying knot (not on a tie),cmzLtLsa5jk,91,101,train
tying knot (not on a tie),bs6cyDuvKDo,24,34,train
tying knot (not on a tie),qVmyifeTWH4,2,12,train
tying knot (not on a tie),M89WCzgLJdk,70,80,train
tying knot (not on a tie),GKIonb80Ias,45,55,train
tying knot (not on a tie),0oDa0jLSG8s,15,25,train
tying knot (not on a tie),6AnQT8Y60rM,85,95,train
tying knot (not on a tie),2tZllvNRt2U,56,66,train
tying knot (not on a tie),L0VPM1h399c,0,10,train
tying knot (not on a tie),tQKAk1udII8,41,51,train
tying knot (not on a tie),Fb9WfRQYVnM,96,106,train
tying knot (not on a tie),ipOCj2WEhv0,22,32,train
tying knot (not on a tie),iGbxF6UVfCU,0,10,train
tying knot (not on a tie),01paDemDYrU,72,82,train
tying knot (not on a tie),alVrAEDVcNY,36,46,train
tying knot (not on a tie),odEHxr6caFg,0,10,train
tying knot (not on a tie),E3G7nQmaJKc,45,55,train
tying knot (not on a tie),yGPUlorEj1c,213,223,train
tying knot (not on a tie),ImVZ_YmEgYY,7,17,train
tying knot (not on a tie),k8kKncqBuCY,9,19,train
tying knot (not on a tie),CpGelbWoMCw,10,20,train
tying knot (not on a tie),xM5n_gmpIrY,109,119,train
tying knot (not on a tie),IKIhpPPMdW0,3,13,train
tying knot (not on a tie),X4cwAI2Xl4k,7,17,train
tying knot (not on a tie),kSPO_YR_EWE,85,95,train
tying knot (not on a tie),OmMY6QU7d9M,16,26,train
tying knot (not on a tie),rO3UzcPTK4E,38,48,train
tying knot (not on a tie),scU4wbNrDHg,203,213,train
tying knot (not on a tie),GdoyLDzdqD8,36,46,train
tying knot (not on a tie),WmJr7LY3ocs,43,53,train
tying knot (not on a tie),qAHOvPRCKOA,93,103,train
tying knot (not on a tie),TaQeV7jh0nA,317,327,train
tying knot (not on a tie),Vb9UcBiPfws,2,12,train
tying knot (not on a tie),mWp-skR5pDU,8,18,train
tying knot (not on a tie),dEm1BIiXRDk,120,130,train
tying knot (not on a tie),DCR1XHpJbts,47,57,train
tying knot (not on a tie),tlhMUS1mQHI,44,54,train
tying knot (not on a tie),hLb1oP45esU,0,10,train
tying knot (not on a tie),gcz1caZ0gFM,85,95,train
tying knot (not on a tie),_ibQS-4HaFw,4,14,train
tying knot (not on a tie),xiCqEhlBDL8,132,142,train
tying knot (not on a tie),ooLp88GhS3U,54,64,train
tying knot (not on a tie),eMVffyp0q5E,16,26,train
tying knot (not on a tie),3DP9IgOYntA,258,268,train
tying knot (not on a tie),_OWMy1l2jwA,41,51,train
tying knot (not on a tie),Wi26Sgy2ilM,12,22,train
tying knot (not on a tie),gHPhE0XWhzA,3,13,train
tying knot (not on a tie),jAIArSTdLyU,217,227,train
tying knot (not on a tie),X2rPE7FcaA8,85,95,train
tying knot (not on a tie),lEOFhNqh-sY,27,37,train
tying knot (not on a tie),0uKxO3j5YT4,48,58,train
tying knot (not on a tie),cu0qf7bwq5g,17,27,train
tying knot (not on a tie),mCLRzIzkwBU,107,117,train
tying knot (not on a tie),9eFuPaqZEWw,59,69,train
tying knot (not on a tie),b-e4Y8iwl_k,39,49,train
tying knot (not on a tie),6MvCovL4uEI,0,10,train
tying knot (not on a tie),S28UYsMiS6s,0,10,train
tying knot (not on a tie),MnFiGrGUIzU,53,63,train
tying knot (not on a tie),tkTEXwWoUX4,0,10,train
tying knot (not on a tie),4sd17EHE4f8,17,27,train
tying knot (not on a tie),zD9nwSQSuw0,46,56,train
tying knot (not on a tie),q6NQj0zrNIg,53,63,train
tying knot (not on a tie),SO0PvNIoiDg,19,29,train
tying knot (not on a tie),wjOnu8SLpFg,4,14,train
tying knot (not on a tie),vhhQVeoYqtc,110,120,train
tying knot (not on a tie),M34cMBE6bsM,31,41,train
tying knot (not on a tie),vfiZlZ09j3M,35,45,train
tying knot (not on a tie),rN_IbqQ72I0,21,31,train
tying knot (not on a tie),ocoUUu1E520,20,30,train
tying knot (not on a tie),DCDQO0GrBN4,10,20,train
tying knot (not on a tie),wg2HB7hCfz8,18,28,train
tying knot (not on a tie),uGiyf3y_wtc,12,22,train
tying knot (not on a tie),Cjtl_SDr0CY,1,11,train
tying knot (not on a tie),CMLVSFQSg4g,16,26,train
tying knot (not on a tie),g4Kl5g1VrVQ,14,24,train
tying knot (not on a tie),r1Bh-b1PkyY,26,36,train
tying knot (not on a tie),kpYLocxw_Jw,70,80,train
tying knot (not on a tie),THJlbiDWIEM,0,10,train
tying knot (not on a tie),PriVsNuR8dg,106,116,train
tying knot (not on a tie),_PIox9zT7l0,121,131,train
tying knot (not on a tie),rCc_92LwaWA,38,48,train
tying knot (not on a tie),5zo3eil5cQM,42,52,train
tying knot (not on a tie),1dzj0lySg-c,29,39,train
tying knot (not on a tie),pnBdsf5pRx0,0,10,train
tying knot (not on a tie),nRaarrGyM08,7,17,train
tying knot (not on a tie),FkruJQjjki4,136,146,train
tying knot (not on a tie),MaQideg-5Wc,26,36,train
tying knot (not on a tie),8MFBDMb8qJ0,45,55,train
tying knot (not on a tie),GCk84cfo8f4,2,12,train
tying knot (not on a tie),h-DJ54d-Dwc,21,31,train
tying knot (not on a tie),44BTQBhBIMI,15,25,train
tying knot (not on a tie),zCTvC8rWZJo,11,21,train
tying knot (not on a tie),gfJVwC1CpmA,0,10,train
tying knot (not on a tie),qLFk8i2xwSA,58,68,train
tying knot (not on a tie),4JKNn50Nt9Y,796,806,train
tying knot (not on a tie),h2_lwwCy7dI,185,195,train
tying knot (not on a tie),r8F1D9GSumY,14,24,train
tying knot (not on a tie),BPiT1M27ccA,28,38,train
tying knot (not on a tie),hDIBb27dOys,15,25,train
tying knot (not on a tie),fapJ2Vt-d8k,1,11,train
