label,youtube_id,time_start,time_end,split
catching fish,11Xm4SYGf00,38,48,train
catching fish,Znc02HnuIDk,12,22,train
catching fish,BVBHtv4g9yE,106,116,train
catching fish,VRGbfM-5UI4,13,23,train
catching fish,RkU73wJYbe4,276,286,train
catching fish,0cIAA8NE4_0,102,112,train
catching fish,sNOnW_FHGx0,427,437,train
catching fish,maaluLExe6Q,482,492,train
catching fish,955-Bbd2sAY,54,64,train
catching fish,yerTnWzYCSM,4,14,train
catching fish,wiSARomTh98,51,61,train
catching fish,As_Q0-YRfsA,3,13,train
catching fish,mQJX5Xogpjo,10,20,train
catching fish,FYpZpRp0h70,22,32,train
catching fish,mlxIB_s5Pw4,107,117,train
catching fish,r-S0Im-ip40,199,209,train
catching fish,eua21H6QHyw,46,56,train
catching fish,gaft7Qu1GpY,60,70,train
catching fish,l-MjUBc9jlc,8,18,train
catching fish,wQEQ84pPYcQ,131,141,train
catching fish,EAbQ4KTtMDM,1,11,train
catching fish,DSNcuU-e8bU,21,31,train
catching fish,BSyyTKGwIys,128,138,train
catching fish,0WNprz_EwiQ,15,25,train
catching fish,2UI315U_YXg,0,10,train
catching fish,pByuS8OLNZI,431,441,train
catching fish,li3i8Hoxmxs,2,12,train
catching fish,9Ehx2UrAa-E,14,24,train
catching fish,LD5Q-p76DCk,784,794,train
catching fish,bPZQaeqYNGM,76,86,train
catching fish,HFloWTv_Tfg,97,107,train
catching fish,_Gu6CbaGR-g,9,19,train
catching fish,MCvFqCZcOcI,35,45,train
catching fish,fnOGWMuZVPM,60,70,train
catching fish,1GL_7nMxYVA,3,13,train
catching fish,biEl6JOwka8,156,166,train
catching fish,COpV0F_5dDY,55,65,train
catching fish,4G3E-XBqzV8,8,18,train
catching fish,zp9um6yvSyI,5,15,train
catching fish,uafHoNOpNMc,3,13,train
catching fish,vfDp7ILrSFY,28,38,train
catching fish,rPMntpVl1Ag,9,19,train
catching fish,6SgdS2FA-Us,31,41,train
catching fish,siYPsBfPBQU,18,28,train
catching fish,5siwbi7GYCM,261,271,train
catching fish,p3n56Sf_usM,160,170,train
catching fish,L519C9f0YK4,250,260,train
catching fish,iB35g_78RTI,78,88,train
catching fish,iEhRxbS-C2M,69,79,train
catching fish,oPZ634LieFM,43,53,train
catching fish,xB4-EsXKrDU,44,54,train
catching fish,aMtCiwoAbzs,17,27,train
catching fish,e46aOPLkAQk,13,23,train
catching fish,yBRhWhbu-LU,270,280,train
catching fish,Yk93r8RMlMA,4,14,train
catching fish,ouXU-JukOsg,0,10,train
catching fish,ssqB4PLdC3M,261,271,train
catching fish,WJ-B0lPH7Ss,78,88,train
catching fish,x3uV735hDJs,12,22,train
catching fish,X98q8YZAWgY,9,19,train
catching fish,Ma-cCRi0pUw,124,134,train
catching fish,SIR-6v8kYc0,121,131,train
catching fish,78Npts-hezM,41,51,train
catching fish,GGuzxqtEHR4,0,10,train
catching fish,XGoe7__vxd4,0,10,train
catching fish,bhi7vE11QlA,17,27,train
catching fish,aoglDAFGm0M,7,17,train
catching fish,eMolkTiKXlo,58,68,train
catching fish,I-GQdh63TU8,13,23,train
catching fish,H-v6v-CRz1s,74,84,train
catching fish,DKgiCJMB9Hk,63,73,train
catching fish,7mRQao986Bw,13,23,train
catching fish,esnCYKXRl5g,157,167,train
catching fish,9KUMmYCeVrk,11,21,train
catching fish,VOXBsj0w-ng,60,70,train
catching fish,yXzfVo4MQ9Y,47,57,train
catching fish,_fFPAAy9_ms,35,45,train
catching fish,qhXc0AktU-Y,8,18,train
catching fish,HS9dGEgi99w,32,42,train
catching fish,NLD6mnhSoFc,0,10,train
catching fish,sqB3UpPJAlw,17,27,train
catching fish,IoRlvTjbFQ4,78,88,train
catching fish,46u7efjzt7s,84,94,train
catching fish,zPxrqNZDUGE,84,94,train
catching fish,Ytfg4WkdHXM,85,95,train
catching fish,5aY6uHYjQtM,7,17,train
catching fish,5gZ9ln-HHR8,32,42,train
catching fish,y_khT7Qb2zk,2,12,train
catching fish,pR54jldRthM,27,37,train
catching fish,sa0zHqBUn14,7,17,train
catching fish,0f9UtZZpoMA,114,124,train
catching fish,L5kiPGH4H3U,11,21,train
catching fish,JAPPtKHd0RY,448,458,train
catching fish,L0mmGmMhaUY,1,11,train
