label,youtube_id,time_start,time_end,split
bowling,FHNBUzcJxdc,47,57,train
bowling,CI2Nh25Xiks,32,42,train
bowling,7BHl6T2fAVE,1,11,train
bowling,caLrnv7vbKs,33,43,train
bowling,op5tVivtKcU,2,12,train
bowling,mtse_NFIUUs,59,69,train
bowling,4vlErIs5pCQ,66,76,train
bowling,9BHx9a7YKRk,23,33,train
bowling,NIWv1KT41DQ,15,25,train
bowling,ZWlsk96qqpU,2,12,train
bowling,Qmg6BWzg3KQ,2,12,train
bowling,U6TrsxWT_3U,0,10,train
bowling,-meGt0b1cxk,2,12,train
bowling,Nu3iCKZhlDQ,109,119,train
bowling,0k8P58P5dZE,0,10,train
bowling,lEpLpVdQdFM,54,64,train
bowling,FhyS5HUfdsc,1,11,train
bowling,I6IMJZUV4_w,7,17,train
bowling,1-Zo3rYpWIc,0,10,train
bowling,hgxRVRp5fP4,107,117,train
bowling,i0VYzXzq6y8,3,13,train
bowling,hULKE99uRUs,0,10,train
bowling,tjufs9sLd28,3,13,train
bowling,H3JiSKTzd2I,1,11,train
bowling,Lx1Ar4Or3ks,52,62,train
bowling,rBO0zUn_-vA,13,23,train
bowling,mRhbdx_FQoc,10,20,train
bowling,Z4yHPR1cUDE,2,12,train
bowling,bZrI4OUMl6Q,3,13,train
bowling,87aY0nTI-pw,16,26,train
bowling,OgWWeVUbu_U,1,11,train
bowling,AVbeLNPp2v8,8,18,train
bowling,RSMVlsFfWGA,0,10,train
bowling,8zSI0lzRcK4,3,13,train
bowling,A4k00DaLlNU,62,72,train
bowling,GaKywgPP03c,53,63,train
bowling,pPrdvU-Qhzk,0,10,train
bowling,wjZkvkzicNA,63,73,train
bowling,94pb_k0x8Ok,1,11,train
bowling,OGWr33O8viw,1,11,train
bowling,ZWk6JsoR5M0,69,79,train
bowling,hk7f3aMeDNI,1,11,train
bowling,mcp8hmeO2J4,3,13,train
bowling,UX4GciJXizQ,29,39,train
bowling,G1m6fjZYynI,7,17,train
bowling,X3hS6FYQvLo,8,18,train
bowling,xOW719eOCGU,27,37,train
bowling,ECIEn5aWp6k,4,14,train
bowling,RUZYjhBvTY8,101,111,train
bowling,MGgFt4v5aDg,233,243,train
bowling,xxBiy3ETWMI,12,22,train
bowling,nu7wUzmPGlo,102,112,train
bowling,vhgqVmH45eM,6,16,train
bowling,owh8bWucKuk,135,145,train
bowling,isaUzJIVX0E,7,17,train
bowling,Z4xkg3h5mz8,2,12,train
bowling,AdKj_1zBccc,2,12,train
bowling,dU3-oh0im4Y,20,30,train
bowling,YzsVDHIElQI,36,46,train
bowling,eTr4Kz7k-44,2,12,train
bowling,mQvYN2wRCPY,36,46,train
bowling,oQDMFv9kg5M,36,46,train
bowling,Lnwe8Pot5jw,152,162,train
bowling,32ZpA9j38NE,23,33,train
bowling,7t8m6z4TJWA,7,17,train
bowling,L1N-LFmvpog,8,18,train
bowling,GO40QVET3hE,16,26,train
bowling,BWCfhGUFdZk,102,112,train
bowling,yaKkaVHMpes,0,10,train
bowling,9cHzulJQtS4,1,11,train
bowling,_Q7r2VyL7Xs,0,10,train
bowling,GoWkh3Hl7Zo,56,66,train
bowling,QjjlotSTdKs,1,11,train
bowling,YbvJ93oJMo8,1,11,train
bowling,65kYPogjdvE,12,22,train
bowling,uIV1tNmvzn8,11,21,train
bowling,Wixj2Tms9zg,1,11,train
bowling,caK7OQapZds,1,11,train
bowling,1iTBe41B6S8,111,121,train
bowling,ekFWVeuQbbU,0,10,train
bowling,yUox_lELbwQ,16,26,train
bowling,y8qk946nRV0,242,252,train
bowling,ye01fCFpg28,1,11,train
bowling,EKP3u_2NOHg,2,12,train
bowling,0i0YHNDidVw,0,10,train
bowling,G1mkerTbRX8,44,54,train
bowling,PmgoiHpSvhw,3,13,train
bowling,pPPO4H84TpA,80,90,train
bowling,Dj0zw9h0vuk,16,26,train
bowling,wavmSZ6imnY,49,59,train
bowling,EOVuaNkUd7w,8,18,train
bowling,9QPuQTAkqog,3,13,train
bowling,mm6ZtKGXc_Y,1,11,train
bowling,i8rTKNTWPxg,10,20,train
bowling,_S9aRde0y1k,84,94,train
bowling,gkj-HaSW61E,55,65,train
bowling,O6oxvYwJPJE,4,14,train
bowling,diVQsH6sjXQ,0,10,train
bowling,_2f3DMpL24o,4,14,train
bowling,WFrJGNWHJRw,262,272,train
bowling,2bz3WZ1cQA0,46,56,train
bowling,F65GsYpQiV4,488,498,train
bowling,M6R1uIIfA4A,1,11,train
bowling,KE8NctRZn2I,32,42,train
bowling,k-m8l9v_JTY,20,30,train
bowling,Lmxe2mVtjvU,0,10,train
bowling,LhtnZg9Fycc,0,10,train
bowling,l_CbtxRYnZk,3,13,train
bowling,kOZZAcDoOYI,29,39,train
bowling,1oS16G2sB44,22,32,train
bowling,q5V5d-r2DXo,20,30,train
bowling,elPtkXvEbmg,0,10,train
bowling,vNpW9qvisy4,3,13,train
bowling,25Il3KEtvPk,116,126,train
bowling,vafwRkT16lU,16,26,train
bowling,iVk2Uj-n6Bs,8,18,train
bowling,R5THuOdhCpg,1,11,train
bowling,RTW0APGF5pk,66,76,train
bowling,1msi2ULh8zQ,321,331,train
bowling,GpyaoxYehA0,9,19,train
bowling,Wks9PxM73JY,4,14,train
bowling,Rguksty4JQ4,379,389,train
bowling,xaw-fEwvW2A,307,317,train
bowling,dPMLGXM0VKk,18,28,train
bowling,EHnGxADPo_I,29,39,train
bowling,JZwjKGqpATA,1,11,train
bowling,G1QYk_NT6_s,24,34,train
bowling,BM9w93BuuBk,0,10,train
bowling,UOBgoCuOigs,22,32,train
