label,youtube_id,time_start,time_end,split
bulldozing,kAaLPKomx_M,47,57,train
bulldozing,TSkwu0J9Y7Y,59,69,train
bulldozing,mpfCY17AIE0,99,109,train
bulldozing,gmJNPL96XIs,32,42,train
bulldozing,VoyFTd06EYs,31,41,train
bulldozing,uUmuun5CiJE,35,45,train
bulldozing,vvxw8zzeejI,113,123,train
bulldozing,i6gO8mSCFlA,3,13,train
bulldozing,joy6LSlVZwI,199,209,train
bulldozing,U5XRMPWjtUA,0,10,train
bulldozing,7-851yNjPLI,15,25,train
bulldozing,FDXIgxnHzuk,108,118,train
bulldozing,nbydFc4djPU,23,33,train
bulldozing,fg1J_0jlPlA,0,10,train
bulldozing,ZnaHSL86nOU,10,20,train
bulldozing,S0BJcHCcSEs,20,30,train
bulldozing,p_0LibiSCmI,8,18,train
bulldozing,BfBv0MVf1X0,152,162,train
bulldozing,nC2t2SMwCV8,26,36,train
bulldozing,eMLH-pcZ5V4,21,31,train
bulldozing,G6lKaYbkafk,12,22,train
bulldozing,bCJJAkKxYJo,68,78,train
bulldozing,e-qSWq5QNsw,189,199,train
bulldozing,Ie9Ecpka2nY,58,68,train
bulldozing,9HmthOrID-g,0,10,train
bulldozing,lOEjmf8F46g,0,10,train
bulldozing,3mMMjRKHmWQ,746,756,train
bulldozing,MKVKab0BNjs,0,10,train
bulldozing,I4PYnGqD6V4,62,72,train
bulldozing,nUyk_KGzyIA,3,13,train
bulldozing,ZpfAQW6KEf4,44,54,train
bulldozing,-mzngAFjY8s,237,247,train
bulldozing,0BmzK4O9EFo,127,137,train
bulldozing,sCIvMvYuGWM,25,35,train
bulldozing,iQPxHvD4SSk,1,11,train
bulldozing,_K-DCMpJ-EE,69,79,train
bulldozing,i5Oreq5YcuI,10,20,train
bulldozing,nCZIKXNmtmU,43,53,train
bulldozing,a8-CWjYGaSs,72,82,train
bulldozing,uH3LYY8sX0M,7,17,train
bulldozing,0iOr172z2AA,67,77,train
bulldozing,Ghgxl4x9144,36,46,train
bulldozing,fZsNNRrG-S8,47,57,train
bulldozing,-gVwskFyHBQ,186,196,train
bulldozing,W5I9ZN0s974,238,248,train
bulldozing,hPYEUHLlSR8,28,38,train
bulldozing,dCqJvc3lbck,5,15,train
bulldozing,A3uE8RiCHwg,31,41,train
bulldozing,0r5vVV0yLBE,87,97,train
bulldozing,TKI_O9KT2YM,33,43,train
bulldozing,_oemRvlSjYo,91,101,train
bulldozing,49hrVUCS89c,0,10,train
bulldozing,FpBaat-UIW8,5,15,train
bulldozing,EcR8HeDSA7k,153,163,train
bulldozing,P7xQlyVatgo,20,30,train
bulldozing,6NcuAv82Vsk,95,105,train
bulldozing,KVu3TZhwnIA,39,49,train
bulldozing,QVvRJpZ7NPw,4,14,train
bulldozing,2RZUsRLQ_Ho,51,61,train
bulldozing,2cUXhMmDtf4,15,25,train
bulldozing,0iJAEZFbdqo,8,18,train
