label,youtube_id,time_start,time_end,split
planting trees,pNJRr5j9l1s,18,28,train
planting trees,5G597sQv3Pw,0,10,train
planting trees,7NMzuaPLHNk,35,45,train
planting trees,5P2WClOHie4,145,155,train
planting trees,qf7KUJUcP-E,90,100,train
planting trees,OGPCfoRO3T8,102,112,train
planting trees,Jk8TZw98_DQ,26,36,train
planting trees,E703mlNE_r4,170,180,train
planting trees,z4XMaLCYQRs,407,417,train
planting trees,CkOyPLKMwOY,25,35,train
planting trees,x20TlDxz-v4,35,45,train
planting trees,cP_2yN4mIg4,34,44,train
planting trees,iBuc3PvL4Pk,114,124,train
planting trees,b6k43lsIA08,97,107,train
planting trees,f4csCwqkG84,13,23,train
planting trees,aF1AGmZXPBs,42,52,train
planting trees,tNeg1LINCc8,48,58,train
planting trees,s4p78E5sBQY,84,94,train
planting trees,wMZp29ap8EI,111,121,train
planting trees,iJs3Yjdq6GY,11,21,train
planting trees,NF5E28Vhl98,33,43,train
planting trees,Tim4LEo6l10,159,169,train
planting trees,AnQG2YUA7uc,153,163,train
planting trees,wIYKOw2NsPI,96,106,train
planting trees,ISClXj7RaEs,397,407,train
planting trees,Oac3rj7mIVw,132,142,train
planting trees,GGPy-X28eqQ,18,28,train
planting trees,SaChVt6PXDo,66,76,train
planting trees,SDa4ZcfNCuc,8,18,train
planting trees,4X3szOO5_C8,373,383,train
planting trees,qKFK2W9nxh0,0,10,train
planting trees,GaMwM4YaRf8,63,73,train
planting trees,Ym8lX5ZARoc,66,76,train
planting trees,nZWOQtUu-ow,14,24,train
planting trees,_-v4IHhKTdA,63,73,train
planting trees,HXK8LArvisg,29,39,train
planting trees,jRcJK-Mo8UE,6,16,train
planting trees,VQOssim8Lvk,67,77,train
planting trees,FOCEcV41oTw,51,61,train
planting trees,Tk1I6c4UyCk,84,94,train
planting trees,TUAIpys06oE,149,159,train
planting trees,7cWmg93934Y,58,68,train
planting trees,9qZWqEGXysQ,229,239,train
planting trees,DLnMaf0Np-0,265,275,train
planting trees,Y7zEfAKCPs8,141,151,train
planting trees,LVZeLgs2aTs,84,94,train
planting trees,giXfCHT05wk,47,57,train
planting trees,TYkrGXXbLZc,54,64,train
plastering,aD4HPhKAfpE,169,179,train
plastering,bYG5VHGnrnU,6,16,train
plastering,JvQds6_9wHI,190,200,train
plastering,5L_QAURJ3PA,13,23,train
plastering,7pjaKPXTzdU,60,70,train
plastering,7TFFOhNI_Oc,24,34,train
plastering,kD6sCdcfUuk,40,50,train
plastering,xUGwHlM4jMA,125,135,train
plastering,V0t3qj_P5ys,146,156,train
plastering,dM-NbHR91YA,0,10,train
plastering,8YF8FZtPGlQ,152,162,train
plastering,wCw-MEhS8Gw,65,75,train
plastering,LVxQjNpsXlc,11,21,train
plastering,HTgIudcEFYs,154,164,train
plastering,D5zD4XJmFUs,64,74,train
plastering,imVb_bEMmXI,16,26,train
plastering,bu6OJ66kEuw,0,10,train
plastering,MRZblSISumQ,37,47,train
plastering,zx4KTzr5LtE,75,85,train
plastering,qA1Mfj3AzJc,0,10,train
plastering,NF0H1e2KQTU,0,10,train
plastering,QamMUnttk0M,3,13,train
plastering,lmmEHhUhwVM,10,20,train
plastering,9NieGgQppnI,47,57,train
plastering,NwBdTwkLMyI,75,85,train
plastering,0JK_vQ6iI_0,0,10,train
plastering,FcXERdDJI54,64,74,train
plastering,89lPAj3O1UQ,8,18,train
plastering,b-jvL8dpBbc,186,196,train
plastering,eXnQKW2qr-g,13,23,train
plastering,EJwlLrIFrWE,2,12,train
plastering,I97g0p_h8bI,38,48,train
plastering,HdDR2dyQtbA,238,248,train
plastering,JbARGkmot-Y,281,291,train
plastering,_R97zFeUXXM,169,179,train
plastering,A3W4epkyeCo,9,19,train
plastering,HG8PiniNW2o,49,59,train
plastering,zy0GpwsSn4c,27,37,train
plastering,HzIkbf_H6ZE,239,249,train
plastering,VAgiRr4ehbk,90,100,train
plastering,r_f3lXW-A4k,51,61,train
plastering,MoI_pax-zuI,43,53,train
plastering,aNBqVmI_MmY,175,185,train
plastering,ZuYVBSnaMOY,69,79,train
plastering,j0MJuGbEfrc,11,21,train
plastering,a6n_EENOfWc,353,363,train
plastering,R2RxUWcvlZE,447,457,train
plastering,QX_yTcH00rs,0,10,train
plastering,sKYfdOFNGY4,232,242,train
plastering,LCw4i2qx3Us,184,194,train
plastering,ePuI9x-OiVQ,55,65,train
plastering,_jRA8Mm3_14,57,67,train
plastering,CZBveRpMjI4,146,156,train
plastering,sPMf76lz1uA,779,789,train
plastering,eqET3xag-CI,78,88,train
plastering,88Z9eTSgVuE,9,19,train
plastering,FIW3AsRTZ9k,97,107,train
plastering,Wzsx41Ta_nU,21,31,train
plastering,A_9c1rjZIeQ,18,28,train
plastering,JyAb9X0GlRE,28,38,train
plastering,wwJw_YqN04Q,20,30,train
plastering,jZTFxs1EOzQ,34,44,train
plastering,urS3FXvAyiM,105,115,train
plastering,VCTRfR_IfSY,38,48,train
plastering,Tlyp3ViCtCo,0,10,train
plastering,skv8DX9RSFI,17,27,train
plastering,kYKznMkpNRk,21,31,train
plastering,3ww2LG4wo-g,30,40,train
plastering,ZMSdZr-j3Kg,72,82,train
plastering,3aOKaxYEY_A,13,23,train
plastering,xT0uNXmWq2Q,11,21,train
plastering,CBIcx4iZe0Q,114,124,train
plastering,xQDB4QjGzWA,67,77,train
plastering,9B-GUZgtxbg,257,267,train
plastering,zwsQ5D5t-7s,39,49,train
plastering,oSDHYvvYo5M,0,10,train
plastering,xP7fdnVq9ow,165,175,train
plastering,ePwKVhFnHjA,80,90,train
plastering,zdJYBIr6I_8,0,10,train
plastering,IEKg3whpNXk,3,13,train
plastering,2OVuHMoZaMs,43,53,train
plastering,MZ4yIxM6snw,99,109,train
plastering,oeG3yhGQAEw,3,13,train
plastering,fjSqyJ7vavQ,24,34,train
plastering,yUVFF6HJt8U,100,110,train
plastering,1GOLTlOjWTo,172,182,train
plastering,8zfXE5NYj3U,159,169,train
plastering,BRXo-VB7ps4,41,51,train
plastering,Cx3miPiwQd8,1675,1685,train
plastering,ZBLKp3XCr9I,315,325,train
plastering,e-jZYJBwBq4,127,137,train
plastering,owaXZtW2zEY,332,342,train
plastering,zjcNk4Z_WvE,66,76,train
plastering,cbIELHsYyvU,4,14,train
plastering,kWWydpr_32U,1537,1547,train
plastering,Wfn3uevpDEs,0,10,train
plastering,S5UumzywwE4,2,12,train
plastering,C8JqkW_qtFI,508,518,train
plastering,mcnkyQiWtMA,121,131,train
plastering,MbnIY-XXD28,36,46,train
plastering,C2HLljOzAgs,14,24,train
plastering,KbqtqsH6LwE,88,98,train
plastering,X-4giTdIRhw,0,10,train
plastering,bEnB3SR_6KA,86,96,train
plastering,XUaixkq3dAY,0,10,train
plastering,Mx5SY5ElL9M,226,236,train
plastering,FvQzmMdLtYw,7,17,train
plastering,PUSfZplY9Ew,6,16,train
plastering,GqDQaT4Ungw,0,10,train
plastering,8lXIT20l1_s,25,35,train
plastering,wroyxWQtLjw,17,27,train
plastering,4ICmE_CqDPI,42,52,train
plastering,sTs5vRu13Fg,82,92,train
plastering,JSNDZcVxsko,524,534,train
plastering,PmELTiIoTh0,164,174,train
plastering,W03bySf5tNg,114,124,train
plastering,D3O9f4nPON0,0,10,train
plastering,aVGGuMSKzbA,4,14,train
plastering,o0DZ6_cL7c8,61,71,train
plastering,PpyGqaLGDrs,65,75,train
plastering,PWirhEutZ4Y,0,10,train
plastering,aiLxqGEgiZM,475,485,train
plastering,FeAi4z3Nahg,51,61,train
plastering,CSD15Y2FOPM,50,60,train
plastering,TCdqkubu89k,691,701,train
plastering,ySWysrLsneg,1,11,train
plastering,kKLLPLfELB8,670,680,train
plastering,oTwWV75KKdE,0,10,train
plastering,Y1SRCpmCQ0g,85,95,train
plastering,ac1gB4hL_GE,111,121,train
plastering,kCTdVflWXxk,69,79,train
plastering,u_pinao9KpU,2,12,train
plastering,yLaTbsbWVDw,53,63,train
plastering,LKSio7rIaTc,0,10,train
plastering,i80C31EZpUc,772,782,train
plastering,rvvQwly9mhA,4,14,train
plastering,qoL_IM6gWCM,78,88,train
plastering,NAeT6ruNCnc,83,93,train
plastering,VW4Vfx5CfG8,27,37,train
plastering,40jLkz8wUeU,208,218,train
plastering,sHq7uGaAq1U,5,15,train
plastering,uqE7QP5lkEY,18,28,train
plastering,k3I6-aWs9Qw,0,10,train
plastering,sTu2kqF7gw4,27,37,train
plastering,UEca4qzHEdY,118,128,train
plastering,H30gBzP5sto,275,285,train
plastering,ZWYu_YPWT7M,54,64,train
plastering,tQUul5oLB2w,26,36,train
plastering,9UUKbK1QC4Y,0,10,train
plastering,jtX2Ip5bNJ4,96,106,train
plastering,8-FXSbLWgK8,6,16,train
plastering,TeI06TNV2mU,68,78,train
plastering,mlVIrb7AdYw,23,33,train
plastering,S5kV9KkLQ7o,0,10,train
plastering,OKiy7O25_A0,169,179,train
plastering,ftfulmFFUXQ,116,126,train
plastering,i818CyvGNrE,38,48,train
plastering,9QTgNqnZ7Dk,161,171,train
plastering,QexM35wFbsc,1,11,train
plastering,YC2A6UH8EpI,91,101,train
plastering,kTu7s0rnfhA,157,167,train
plastering,NBTgJBF9xP4,240,250,train
plastering,fzx3VgxV5Os,2,12,train
plastering,sYLgiR_EQXc,64,74,train
plastering,1Fu1K14c4BE,186,196,train
plastering,QMY7mtetkc8,86,96,train
plastering,GM6I5paTmgE,73,83,train
plastering,u7IpjW_tcTA,60,70,train
plastering,e9zeNbVeBmM,0,10,train
plastering,hHZK1U_nqYo,0,10,train
plastering,NYUuYA7ANH4,49,59,train
plastering,loLX3NiXLl4,79,89,train
plastering,hhzcD2NYMx4,11,21,train
plastering,2bHcgDKKyzY,105,115,train
plastering,wuDMmiQ_6AU,5,15,train
plastering,ErvHscRxm34,0,10,train
plastering,FKHDAk9FFpk,12,22,train
plastering,8TysxeksN7g,15,25,train
plastering,L6owzUQ0J_A,226,236,train
plastering,eR7YMz8mvCI,58,68,train
plastering,qcV2I9lNEr0,5,15,train
plastering,hIgIoMJuzpE,28,38,train
plastering,MVz3EWnGqQY,1,11,train
plastering,ZU5hAtxmao4,39,49,train
plastering,Zy3Yx_mvWCY,15,25,train
plastering,sbXSr2rtmwU,88,98,train
plastering,UK49s5ADNVg,106,116,train
plastering,fev1JIJpuhs,0,10,train
plastering,ghrY1g9lMJk,8,18,train
plastering,-7oRsBAWFes,0,10,train
plastering,tr1G6surWcQ,1,11,train
plastering,AoRU_dc6COQ,7,17,train
plastering,WDzZAX8Q7-U,0,10,train
plastering,6g1ESXK4gd0,58,68,train
plastering,QV7WwVlKUEw,73,83,train
plastering,sp0edaA6DMw,7,17,train
plastering,wF140ovnh2A,12,22,train
plastering,fPrgzPsu0ms,98,108,train
plastering,IqLJ1K1B1kg,28,38,train
plastering,9BsWiXI8Mps,42,52,train
plastering,CEtAERK5KLU,119,129,train
plastering,57AUiRyoKSw,87,97,train
plastering,HEOjnJOYGpU,1,11,train
