label,youtube_id,time_start,time_end,split
contorting,BwPLg13aHyk,27,37,train
contorting,MH7YGcdoxWE,72,82,train
contorting,F3TG4n7m5_A,34,44,train
contorting,yfkSmee1HfQ,19,29,train
contorting,NF-oPDqjlZE,11,21,train
contorting,gbA8CYyTbww,278,288,train
contorting,bsjAF57Ur_U,128,138,train
contorting,JZWSlqlVOUk,30,40,train
contorting,j3BpsiZz9no,437,447,train
contorting,6UU5wuirm3c,29,39,train
contorting,EoNaiTTXuTw,63,73,train
contorting,rtKjkSI7d4k,0,10,train
contorting,EsVd_5ex5FA,57,67,train
contorting,Qlyb3hAMMVQ,45,55,train
contorting,EEM4B2BAL3k,24,34,train
contorting,h5i-TNhhMDk,83,93,train
contorting,BwuAmJcYXyA,21,31,train
contorting,KvyBINpA0Is,81,91,train
contorting,CYswTY4uSuE,41,51,train
contorting,eu1vslPjve8,0,10,train
contorting,OM2owYGNhqQ,62,72,train
contorting,G8LwbHGHNxg,0,10,train
contorting,tS62oz6Ofgs,198,208,train
contorting,EuWeYY1Q8VA,562,572,train
contorting,ZhspFS8Of00,2,12,train
contorting,_8PY6UGTmxU,3,13,train
contorting,S00za98eaG4,136,146,train
contorting,9SN8rwtBr9w,9,19,train
contorting,gWoCGeBlTjU,8,18,train
contorting,34I1dhyGZag,174,184,train
contorting,YTtakzZmrJ0,20,30,train
contorting,pjptz2VhTJA,33,43,train
contorting,8T5aJeYHhsc,36,46,train
contorting,Wu0E7ZZsilA,4,14,train
contorting,-Qkvy5h7Unk,0,10,train
contorting,KQgLLU1meUo,91,101,train
contorting,rgofzgW0GaI,0,10,train
contorting,omLItJxkfpQ,3,13,train
contorting,Q0Bu3_10dEE,414,424,train
contorting,vcx6__MFMRU,0,10,train
contorting,U1TA66mqtZ0,37,47,train
contorting,lbMG6y6ci2Q,0,10,train
contorting,MmgHJkfhDl4,0,10,train
contorting,pPB2ntvqGjs,83,93,train
contorting,yayKqtBHZqs,0,10,train
contorting,RAqR2tWsKmo,30,40,train
contorting,X4JO8De9Rr8,177,187,train
contorting,YL2ilLgwwKw,5,15,train
contorting,bF0t8HbtTiE,0,10,train
contorting,CkYhVfi9Rr4,31,41,train
contorting,9F2S8Jok5Us,83,93,train
contorting,-l-qTrFOOlA,121,131,train
contorting,mDufbrGdaDE,0,10,train
contorting,fs0ZFyUo6ug,1,11,train
contorting,jPa-e0w0eqo,72,82,train
contorting,7AhaZ9Bfm2w,99,109,train
contorting,uVEgjHDtK3Y,164,174,train
contorting,QwiFJ-RF6nA,121,131,train
contorting,CQpPZiudTBU,23,33,train
contorting,Gm5bXhY8gCg,166,176,train
contorting,RjDkTM-jj4o,147,157,train
contorting,vc4C_6dVsZ4,116,126,train
contorting,KYWNtb-v-rQ,4,14,train
contorting,PL-hDbK6uf4,1154,1164,train
contorting,xOXZQxsW8J0,63,73,train
contorting,rNTPaiIWJos,45,55,train
contorting,0bvED1bn6J4,68,78,train
contorting,uFvoatoBsC0,42,52,train
contorting,rSFOIf2Nj9Y,57,67,train
contorting,v0fdohjsIpU,28,38,train
contorting,Vi1aXfVIGLE,32,42,train
contorting,CVJj0sZhrtU,140,150,train
contorting,1eqGdVPIrHI,8,18,train
contorting,hk7KnODnx0Q,51,61,train
contorting,7iTES5u-uCQ,6,16,train
contorting,-iBdRFTdZdc,321,331,train
contorting,zMM-wrmwQi0,1,11,train
contorting,EjxqSbcBOdk,68,78,train
contorting,vgSPfmRsayo,108,118,train
contorting,O3UEooOeivk,34,44,train
contorting,rWOVBoTA0Kc,42,52,train
contorting,Z29rjhKIUNU,144,154,train
contorting,5GEnYOW9xvE,71,81,train
contorting,fhHvOZ7n2bM,63,73,train
contorting,CrIx5qd1kLM,91,101,train
contorting,TkE8mdD2pu4,2,12,train
contorting,nm_qi9tx2ic,30,40,train
contorting,mMo95OQnh6I,185,195,train
contorting,iM8Z0h6HDVQ,0,10,train
contorting,tdR8PqR_Lfo,116,126,train
contorting,wHxWzRjP5Sw,305,315,train
contorting,oBFlP0NiA3s,0,10,train
contorting,8mNPD824ANU,7,17,train
contorting,1JMc-EEfSaA,19,29,train
contorting,Loi6vgQnVS8,7,17,train
contorting,LpezRexA4OE,160,170,train
contorting,1M0PiygyQEk,0,10,train
contorting,O0nvTrYuRrY,0,10,train
contorting,65P6SwBVb_A,82,92,train
contorting,89DvhoQkd4U,88,98,train
contorting,0QPPtI9XlBE,63,73,train
contorting,HUn8OSeclio,164,174,train
contorting,6_cmFfOlwJo,0,10,train
contorting,m7UEApZc98U,8,18,train
contorting,3sQivlC-LJw,2,12,train
contorting,7Rb6BoekMmc,4,14,train
contorting,kLSzGkeXM14,62,72,train
contorting,fCqfxE8tmH4,17,27,train
contorting,X_XHjobgEjc,269,279,train
contorting,mJXBBm0_1ho,39,49,train
contorting,wPI6LgyIvss,34,44,train
contorting,hEMSNFJHUIU,82,92,train
contorting,VcLJmaW26Vg,156,166,train
contorting,m601u3DRjp8,2,12,train
contorting,5CGwUb2sq6g,88,98,train
contorting,q1y0hyFfx80,57,67,train
contorting,-bkYpmk21f8,27,37,train
contorting,gbWeEZdG4uE,36,46,train
contorting,R7dk8AWFrFY,113,123,train
contorting,ZXfu5uU7X5I,0,10,train
contorting,UwXsKQQpGK4,8,18,train
contorting,IBwDZZtJ7Y8,807,817,train
contorting,e2y7LaRzvfw,0,10,train
contorting,Dl61-OBFvZQ,3,13,train
contorting,R3PlrDLPDmo,18,28,train
contorting,m2_Cy7-y1xI,0,10,train
contorting,QEzpFZ9ulAo,0,10,train
contorting,A-1BkBRFaGY,84,94,train
contorting,-FHpJMGRHl8,64,74,train
contorting,rp4G0p-5_QU,13,23,train
contorting,PA67_-RtQ5E,2,12,train
contorting,yYhAEF5wUxI,0,10,train
contorting,lYDvgHNULWw,6,16,train
